Date (UTC),Time (UTC),Latitude,Longitude,Heading,Speed (kn),Port
2022-08-11,23:58,51.23438,2.92294,139.3,0.0,"Ostend (Oostende), Belgium"
2022-08-12,00:04,51.2343,2.92298,207.7,0.0,"Ostend (Oostende), Belgium"
2022-08-12,00:07,51.23431,2.923,207.7,0.0,"Ostend (Oostende), Belgium"
2022-08-12,00:13,51.23434,2.92302,218.9,0.0,"Ostend (Oostende), Belgium"
2022-08-12,00:19,51.23433,2.92306,218.9,0.0,"Ostend (Oostende), Belgium"
2022-08-12,00:25,51.23432,2.92313,178.1,0.2,"Ostend (Oostende), Belgium"
2022-08-12,00:28,51.23431,2.92317,334.8,0.0,"Ostend (Oostende), Belgium"
2022-08-12,00:34,51.23433,2.92314,334.8,0.0,"Ostend (Oostende), Belgium"
2022-08-12,00:40,51.23436,2.92312,334.8,0.0,"Ostend (Oostende), Belgium"
2022-08-12,00:44,51.23437,2.92311,181.6,0.0,"Ostend (Oostende), Belgium"
2022-08-12,00:50,51.23437,2.9231,181.6,0.0,"Ostend (Oostende), Belgium"
2022-08-12,00:53,51.23437,2.9231,181.6,0.0,"Ostend (Oostende), Belgium"
2022-08-12,00:59,51.23436,2.92311,181.6,0.0,"Ostend (Oostende), Belgium"
2022-08-12,01:05,51.23435,2.92308,181.6,0.0,"Ostend (Oostende), Belgium"
2022-08-12,01:05,51.23435,2.92308,181.6,0.0,"Ostend (Oostende), Belgium"
2022-08-12,01:14,51.23435,2.92309,181.6,0.0,"Ostend (Oostende), Belgium"
2022-08-12,01:20,51.23435,2.92309,181.6,0.0,"Ostend (Oostende), Belgium"
2022-08-12,01:23,51.23435,2.92309,181.6,0.0,"Ostend (Oostende), Belgium"
2022-08-12,01:29,51.23432,2.92316,181.6,0.0,"Ostend (Oostende), Belgium"
2022-08-12,01:32,51.23433,2.92311,181.6,0.0,"Ostend (Oostende), Belgium"
2022-08-12,01:38,51.23433,2.9231,181.6,0.0,"Ostend (Oostende), Belgium"
2022-08-12,01:44,51.23433,2.9231,181.6,0.0,"Ostend (Oostende), Belgium"
2022-08-12,01:50,51.23432,2.92313,88.4,0.0,"Ostend (Oostende), Belgium"
2022-08-12,01:53,51.23434,2.92312,88.4,0.0,"Ostend (Oostende), Belgium"
2022-08-12,01:59,51.23437,2.92311,329.3,0.1,"Ostend (Oostende), Belgium"
2022-08-12,02:05,51.23437,2.9231,329.3,0.0,"Ostend (Oostende), Belgium"
2022-08-12,02:08,51.23437,2.92314,329.3,0.0,"Ostend (Oostende), Belgium"
2022-08-12,02:14,51.23437,2.92312,329.3,0.0,"Ostend (Oostende), Belgium"
2022-08-12,02:20,51.23434,2.92305,201.3,0.0,"Ostend (Oostende), Belgium"
2022-08-12,02:21,51.23434,2.92299,198.4,0.0,"Ostend (Oostende), Belgium"
2022-08-12,02:28,51.23426,2.92295,52.9,0.2,"Ostend (Oostende), Belgium"
2022-08-12,02:35,51.23433,2.92306,265.6,0.0,"Ostend (Oostende), Belgium"
2022-08-12,02:38,51.2344,2.92313,265.6,0.0,"Ostend (Oostende), Belgium"
2022-08-12,02:38,51.2344,2.92313,265.6,0.0,"Ostend (Oostende), Belgium"
2022-08-12,02:50,51.23436,2.92306,14.5,0.1,"Ostend (Oostende), Belgium"
2022-08-12,02:53,51.23435,2.92304,14.5,0.0,"Ostend (Oostende), Belgium"
2022-08-12,02:59,51.23436,2.92305,127.9,0.0,"Ostend (Oostende), Belgium"
2022-08-12,03:05,51.23436,2.9231,127.9,0.1,"Ostend (Oostende), Belgium"
2022-08-12,03:08,51.23437,2.92305,127.9,0.0,"Ostend (Oostende), Belgium"
2022-08-12,03:11,51.23435,2.92306,243.4,0.0,"Ostend (Oostende), Belgium"
2022-08-12,03:20,51.23438,2.9231,257.2,0.2,"Ostend (Oostende), Belgium"
2022-08-12,03:23,51.2344,2.92312,257.2,0.1,"Ostend (Oostende), Belgium"
2022-08-12,03:29,51.23436,2.92309,257.2,0.0,"Ostend (Oostende), Belgium"
2022-08-12,03:35,51.23435,2.92306,257.2,0.0,"Ostend (Oostende), Belgium"
2022-08-12,03:41,51.23438,2.92309,257.2,0.1,"Ostend (Oostende), Belgium"
2022-08-12,03:44,51.23438,2.92313,257.2,0.1,"Ostend (Oostende), Belgium"
2022-08-12,03:50,51.23437,2.92306,241.8,0.0,"Ostend (Oostende), Belgium"
2022-08-12,03:56,51.2344,2.92307,241.8,0.0,"Ostend (Oostende), Belgium"
2022-08-12,03:59,51.23439,2.92306,241.8,0.0,"Ostend (Oostende), Belgium"
2022-08-12,04:02,51.23442,2.92309,48.1,0.1,"Ostend (Oostende), Belgium"
2022-08-12,04:11,51.23447,2.92308,48.1,0.0,"Ostend (Oostende), Belgium"
2022-08-12,04:14,51.23441,2.92311,48.1,0.0,"Ostend (Oostende), Belgium"
2022-08-12,04:20,51.2344,2.92312,48.1,0.3,"Ostend (Oostende), Belgium"
2022-08-12,04:26,51.23439,2.92313,48.1,0.0,"Ostend (Oostende), Belgium"
2022-08-12,04:29,51.23445,2.92308,48.1,0.0,"Ostend (Oostende), Belgium"
2022-08-12,04:35,51.23435,2.92312,330.1,0.0,"Ostend (Oostende), Belgium"
2022-08-12,04:41,51.23428,2.92317,330.1,0.0,"Ostend (Oostende), Belgium"
2022-08-12,04:41,51.23428,2.92317,330.1,0.0,"Ostend (Oostende), Belgium"
2022-08-12,04:50,51.23442,2.9231,187.6,0.1,"Ostend (Oostende), Belgium"
2022-08-12,04:56,51.23437,2.92305,323.6,0.0,"Ostend (Oostende), Belgium"
2022-08-12,04:59,51.23445,2.92303,337.8,0.0,"Ostend (Oostende), Belgium"
2022-08-12,05:05,51.23448,2.923,161.3,0.0,"Ostend (Oostende), Belgium"
2022-08-12,05:10,51.23457,2.92294,161.3,0.0,"Ostend (Oostende), Belgium"
2022-08-12,05:16,51.23446,2.92303,161.3,0.3,"Ostend (Oostende), Belgium"
2022-08-12,05:19,51.23439,2.923,218.1,0.2,"Ostend (Oostende), Belgium"
2022-08-12,05:25,51.23437,2.92306,218.1,0.3,"Ostend (Oostende), Belgium"
2022-08-12,05:31,51.23435,2.92303,169.1,0.0,"Ostend (Oostende), Belgium"
2022-08-12,05:34,51.23433,2.92304,169.1,0.0,"Ostend (Oostende), Belgium"
2022-08-12,05:40,51.23429,2.92309,169.1,0.0,"Ostend (Oostende), Belgium"
2022-08-12,05:45,51.23435,2.92294,0.8,0.1,"Ostend (Oostende), Belgium"
2022-08-12,05:49,51.23427,2.92305,206.0,0.9,"Ostend (Oostende), Belgium"
2022-08-12,05:55,51.23435,2.92306,43.4,0.2,"Ostend (Oostende), Belgium"
2022-08-12,06:00,51.23424,2.92298,182.0,0.1,"Ostend (Oostende), Belgium"
2022-08-12,06:05,51.23412,2.92275,330.6,0.4,"Ostend (Oostende), Belgium"
2022-08-12,06:10,51.23424,2.92299,21.0,1.3,"Ostend (Oostende), Belgium"
2022-08-12,06:15,51.23411,2.92307,108.9,0.9,"Ostend (Oostende), Belgium"
2022-08-12,06:21,51.23431,2.92321,67.4,0.0,"Ostend (Oostende), Belgium"
2022-08-12,06:26,51.23368,2.92313,0.0,0.0,"Ostend (Oostende), Belgium"
2022-08-12,06:29,51.23388,2.92302,6.6,3.6,"Ostend (Oostende), Belgium"
2022-08-12,06:33,51.23434,2.923,359.5,0.0,"Ostend (Oostende), Belgium"
2022-08-12,06:38,51.23438,2.923,184.2,0.0,"Ostend (Oostende), Belgium"
2022-08-12,06:45,51.23433,2.92307,106.0,0.0,"Ostend (Oostende), Belgium"
2022-08-12,06:51,51.23434,2.92305,180.7,0.0,"Ostend (Oostende), Belgium"
2022-08-12,06:54,51.23435,2.92307,180.7,0.0,"Ostend (Oostende), Belgium"
2022-08-12,07:00,51.23436,2.92309,180.7,0.0,"Ostend (Oostende), Belgium"
2022-08-12,07:03,51.23437,2.92311,180.7,0.0,"Ostend (Oostende), Belgium"
2022-08-12,07:09,51.23439,2.92311,181.8,0.0,"Ostend (Oostende), Belgium"
2022-08-12,07:15,51.23438,2.92311,9.1,0.0,"Ostend (Oostende), Belgium"
2022-08-12,07:21,51.23438,2.92306,285.0,0.0,"Ostend (Oostende), Belgium"
2022-08-12,07:25,51.23437,2.92302,267.9,0.0,"Ostend (Oostende), Belgium"
2022-08-12,07:31,51.23432,2.9231,150.0,0.0,"Ostend (Oostende), Belgium"
2022-08-12,07:34,51.23434,2.92305,147.1,0.0,"Ostend (Oostende), Belgium"
2022-08-12,07:41,51.23427,2.92296,83.4,0.0,"Ostend (Oostende), Belgium"
2022-08-12,07:43,51.23435,2.92304,154.6,0.0,"Ostend (Oostende), Belgium"
2022-08-12,07:51,51.23436,2.92285,104.9,2.2,"Ostend (Oostende), Belgium"
2022-08-12,07:56,51.23399,2.9225,313.1,0.0,"Ostend (Oostende), Belgium"
2022-08-12,08:01,51.23428,2.92281,164.5,0.1,"Ostend (Oostende), Belgium"
2022-08-12,08:04,51.23406,2.92231,261.1,0.1,"Ostend (Oostende), Belgium"
2022-08-12,08:10,51.23404,2.92237,339.3,0.0,"Ostend (Oostende), Belgium"
2022-08-12,08:15,51.23386,2.92271,165.7,1.5,"Ostend (Oostende), Belgium"
2022-08-12,08:19,51.23456,2.92311,184.8,0.1,"Ostend (Oostende), Belgium"
2022-08-12,08:25,51.23432,2.92304,184.8,0.2,"Ostend (Oostende), Belgium"
2022-08-12,08:31,51.23435,2.9231,220.4,0.0,"Ostend (Oostende), Belgium"
2022-08-12,08:34,51.23438,2.92303,220.4,0.0,"Ostend (Oostende), Belgium"
2022-08-12,08:40,51.23437,2.92307,220.4,0.0,"Ostend (Oostende), Belgium"
2022-08-12,08:46,51.23436,2.92308,220.4,0.0,"Ostend (Oostende), Belgium"
2022-08-12,08:49,51.23435,2.92307,329.5,0.0,"Ostend (Oostende), Belgium"
2022-08-12,08:55,51.23434,2.92306,329.5,0.0,"Ostend (Oostende), Belgium"
2022-08-12,09:01,51.23434,2.92306,329.5,0.0,"Ostend (Oostende), Belgium"
2022-08-12,09:04,51.23433,2.92306,329.5,0.0,"Ostend (Oostende), Belgium"
2022-08-12,09:10,51.23432,2.92305,329.5,0.1,"Ostend (Oostende), Belgium"
2022-08-12,09:15,51.23432,2.92303,29.5,0.0,"Ostend (Oostende), Belgium"
2022-08-12,09:19,51.2343,2.92306,45.0,0.3,"Ostend (Oostende), Belgium"
2022-08-12,09:26,51.23432,2.92306,44.2,0.0,"Ostend (Oostende), Belgium"
2022-08-12,09:30,51.23432,2.92306,44.2,0.0,"Ostend (Oostende), Belgium"
2022-08-12,09:36,51.23433,2.92305,44.2,0.0,"Ostend (Oostende), Belgium"
2022-08-12,09:39,51.23429,2.92306,44.2,0.0,"Ostend (Oostende), Belgium"
2022-08-12,09:45,51.23435,2.92308,244.6,0.0,"Ostend (Oostende), Belgium"
2022-08-12,09:51,51.23435,2.92306,8.1,0.0,"Ostend (Oostende), Belgium"
2022-08-12,09:57,51.23437,2.92307,8.1,0.0,"Ostend (Oostende), Belgium"
2022-08-12,10:00,51.23437,2.92308,8.1,0.0,"Ostend (Oostende), Belgium"
2022-08-12,10:06,51.23437,2.92307,277.1,0.0,"Ostend (Oostende), Belgium"
2022-08-12,10:12,51.23436,2.92306,205.8,0.1,"Ostend (Oostende), Belgium"
2022-08-12,10:15,51.23436,2.92305,205.8,0.0,"Ostend (Oostende), Belgium"
2022-08-12,10:21,51.2344,2.92313,329.2,0.0,"Ostend (Oostende), Belgium"
2022-08-12,10:27,51.23435,2.92319,329.2,0.0,"Ostend (Oostende), Belgium"
2022-08-12,10:30,51.23432,2.92322,116.9,0.0,"Ostend (Oostende), Belgium"
2022-08-12,10:37,51.23408,2.92196,337.7,0.2,"Ostend (Oostende), Belgium"
2022-08-12,10:40,51.23408,2.92195,337.7,0.0,"Ostend (Oostende), Belgium"
2022-08-12,10:46,51.23404,2.92194,337.7,0.0,"Ostend (Oostende), Belgium"
2022-08-12,10:52,51.23405,2.92194,337.7,0.0,"Ostend (Oostende), Belgium"
2022-08-12,10:57,51.234,2.92203,107.1,0.0,"Ostend (Oostende), Belgium"
2022-08-12,11:01,51.23402,2.92203,107.1,0.0,"Ostend (Oostende), Belgium"
2022-08-12,11:07,51.23403,2.92198,107.1,0.0,"Ostend (Oostende), Belgium"
2022-08-12,11:11,51.23405,2.92195,137.8,0.0,"Ostend (Oostende), Belgium"
2022-08-12,11:14,51.23405,2.92195,137.8,0.0,"Ostend (Oostende), Belgium"
2022-08-12,11:21,51.23407,2.92195,27.5,0.0,"Ostend (Oostende), Belgium"
2022-08-12,11:27,51.23405,2.92207,27.5,0.0,"Ostend (Oostende), Belgium"
2022-08-12,11:30,51.23407,2.922,265.8,0.0,"Ostend (Oostende), Belgium"
2022-08-12,11:36,51.2341,2.92208,101.8,0.0,"Ostend (Oostende), Belgium"
2022-08-12,11:42,51.23404,2.92205,195.3,0.0,"Ostend (Oostende), Belgium"
2022-08-12,11:46,51.23411,2.92206,332.8,0.0,"Ostend (Oostende), Belgium"
2022-08-12,11:52,51.23407,2.92219,261.8,0.0,"Ostend (Oostende), Belgium"
2022-08-12,11:56,51.23402,2.92207,168.4,0.0,"Ostend (Oostende), Belgium"
2022-08-12,12:00,51.23403,2.92213,168.4,0.0,"Ostend (Oostende), Belgium"
2022-08-12,12:06,51.23403,2.92214,168.4,0.0,"Ostend (Oostende), Belgium"
2022-08-12,12:12,51.23407,2.92216,162.2,1.2,"Ostend (Oostende), Belgium"
2022-08-12,12:15,51.23405,2.92216,162.2,0.0,"Ostend (Oostende), Belgium"
2022-08-12,12:21,51.234,2.92214,162.2,0.0,"Ostend (Oostende), Belgium"
2022-08-12,12:27,51.23406,2.92195,71.2,0.0,"Ostend (Oostende), Belgium"
2022-08-12,12:32,51.23404,2.92189,222.1,0.0,"Ostend (Oostende), Belgium"
2022-08-12,12:37,51.23404,2.92189,222.1,0.0,"Ostend (Oostende), Belgium"
2022-08-12,12:40,51.23404,2.92189,222.1,0.0,"Ostend (Oostende), Belgium"
2022-08-12,12:46,51.23404,2.92194,222.1,0.0,"Ostend (Oostende), Belgium"
2022-08-12,12:52,51.23406,2.92195,222.1,0.0,"Ostend (Oostende), Belgium"
2022-08-12,12:55,51.23407,2.92194,222.1,0.0,"Ostend (Oostende), Belgium"
2022-08-12,13:02,51.23408,2.92191,324.8,0.0,"Ostend (Oostende), Belgium"
2022-08-12,13:07,51.23405,2.92188,176.3,0.0,"Ostend (Oostende), Belgium"
2022-08-12,13:10,51.23403,2.9219,176.3,0.0,"Ostend (Oostende), Belgium"
2022-08-12,13:18,51.23406,2.92191,185.8,0.0,"Ostend (Oostende), Belgium"
2022-08-12,13:21,51.23403,2.92192,185.8,0.0,"Ostend (Oostende), Belgium"
2022-08-12,13:27,51.23405,2.92195,185.8,0.0,"Ostend (Oostende), Belgium"
2022-08-12,13:30,51.23404,2.92198,339.1,0.0,"Ostend (Oostende), Belgium"
2022-08-12,13:36,51.23404,2.92198,339.1,0.0,"Ostend (Oostende), Belgium"
2022-08-12,13:42,51.23405,2.92202,7.2,0.0,"Ostend (Oostende), Belgium"
2022-08-12,13:45,51.23404,2.92202,132.8,0.0,"Ostend (Oostende), Belgium"
2022-08-12,13:51,51.23404,2.92204,132.8,0.0,"Ostend (Oostende), Belgium"
2022-08-12,13:57,51.23403,2.92206,132.8,0.0,"Ostend (Oostende), Belgium"
2022-08-12,14:00,51.23404,2.92209,132.8,0.0,"Ostend (Oostende), Belgium"
2022-08-12,14:06,51.23401,2.92212,275.0,0.0,"Ostend (Oostende), Belgium"
2022-08-12,14:12,51.23407,2.92193,9.0,0.0,"Ostend (Oostende), Belgium"
2022-08-12,14:17,51.234,2.92197,9.0,0.0,"Ostend (Oostende), Belgium"
2022-08-12,14:23,51.23403,2.92197,313.2,0.0,"Ostend (Oostende), Belgium"
2022-08-12,14:26,51.23406,2.92194,313.2,0.0,"Ostend (Oostende), Belgium"
2022-08-12,14:32,51.23402,2.92194,313.2,0.0,"Ostend (Oostende), Belgium"
2022-08-12,14:38,51.23403,2.92193,313.2,0.0,"Ostend (Oostende), Belgium"
2022-08-12,14:41,51.23403,2.92193,313.2,0.0,"Ostend (Oostende), Belgium"
2022-08-12,14:48,51.23397,2.92185,203.4,0.0,"Ostend (Oostende), Belgium"
2022-08-12,14:51,51.23399,2.92187,203.4,0.0,"Ostend (Oostende), Belgium"
2022-08-12,14:57,51.23399,2.92187,203.4,0.0,"Ostend (Oostende), Belgium"
2022-08-12,15:03,51.23399,2.92186,203.4,0.0,"Ostend (Oostende), Belgium"
2022-08-12,15:06,51.234,2.92191,203.4,0.0,"Ostend (Oostende), Belgium"
2022-08-12,15:12,51.23402,2.92192,203.4,0.0,"Ostend (Oostende), Belgium"
2022-08-12,15:18,51.234,2.92189,203.4,0.0,"Ostend (Oostende), Belgium"
2022-08-12,15:21,51.234,2.92185,203.4,0.0,"Ostend (Oostende), Belgium"
2022-08-12,15:27,51.23401,2.92184,203.4,0.0,"Ostend (Oostende), Belgium"
2022-08-12,15:33,51.23408,2.92191,203.4,0.0,"Ostend (Oostende), Belgium"
2022-08-12,15:36,51.23407,2.9219,203.4,0.0,"Ostend (Oostende), Belgium"
2022-08-12,15:42,51.23403,2.92191,203.4,0.0,"Ostend (Oostende), Belgium"
2022-08-12,15:45,51.23404,2.92191,203.4,0.0,"Ostend (Oostende), Belgium"
2022-08-12,15:51,51.23405,2.92189,203.4,0.1,"Ostend (Oostende), Belgium"
2022-08-12,15:58,51.23405,2.92188,1.4,0.0,"Ostend (Oostende), Belgium"
2022-08-12,16:01,51.23403,2.92189,188.6,0.0,"Ostend (Oostende), Belgium"
2022-08-12,16:08,51.234,2.92189,160.7,0.0,"Ostend (Oostende), Belgium"
2022-08-12,16:12,51.23397,2.9219,334.8,0.0,"Ostend (Oostende), Belgium"
2022-08-12,16:18,51.23401,2.9219,334.8,0.0,"Ostend (Oostende), Belgium"
2022-08-12,16:21,51.234,2.92188,334.8,0.0,"Ostend (Oostende), Belgium"
2022-08-12,16:29,51.23342,2.9222,334.0,0.0,"Ostend (Oostende), Belgium"
2022-08-12,16:32,51.23386,2.92207,336.2,0.2,"Ostend (Oostende), Belgium"
2022-08-12,16:38,51.23396,2.92193,336.1,0.0,"Ostend (Oostende), Belgium"
2022-08-12,16:44,51.23392,2.92192,216.3,0.2,"Ostend (Oostende), Belgium"
2022-08-12,16:46,51.23396,2.92198,21.5,0.0,"Ostend (Oostende), Belgium"
2022-08-12,16:54,51.2342,2.92196,211.2,0.3,"Ostend (Oostende), Belgium"
2022-08-12,16:56,51.23411,2.92191,307.6,0.2,"Ostend (Oostende), Belgium"
2022-08-12,17:03,51.23414,2.92199,102.7,0.0,"Ostend (Oostende), Belgium"
2022-08-12,17:09,51.23416,2.92199,330.1,1.3,"Ostend (Oostende), Belgium"
2022-08-12,17:13,51.2341,2.92209,256.2,0.0,"Ostend (Oostende), Belgium"
2022-08-12,17:17,51.23407,2.92197,210.5,0.2,"Ostend (Oostende), Belgium"
2022-08-12,17:23,51.23409,2.92199,28.8,0.0,"Ostend (Oostende), Belgium"
2022-08-12,17:26,51.23409,2.92202,28.8,0.0,"Ostend (Oostende), Belgium"
2022-08-12,17:32,51.23414,2.92206,354.9,0.0,"Ostend (Oostende), Belgium"
2022-08-12,17:38,51.23407,2.92197,354.9,0.0,"Ostend (Oostende), Belgium"
2022-08-12,17:44,51.23403,2.92191,237.0,2.1,"Ostend (Oostende), Belgium"
2022-08-12,17:48,51.23405,2.92189,343.9,0.0,"Ostend (Oostende), Belgium"
2022-08-12,17:51,51.23404,2.92197,343.9,0.3,"Ostend (Oostende), Belgium"
2022-08-12,17:57,51.23404,2.92191,343.9,0.1,"Ostend (Oostende), Belgium"
2022-08-12,18:03,51.23404,2.92188,343.9,0.0,"Ostend (Oostende), Belgium"
2022-08-12,18:06,51.23406,2.92192,121.7,0.1,"Ostend (Oostende), Belgium"
2022-08-12,18:12,51.23407,2.92195,121.7,0.0,"Ostend (Oostende), Belgium"
2022-08-12,18:18,51.23403,2.92191,121.7,0.0,"Ostend (Oostende), Belgium"
2022-08-12,18:21,51.23401,2.92189,284.8,0.0,"Ostend (Oostende), Belgium"
2022-08-12,18:27,51.23404,2.92187,338.6,0.0,"Ostend (Oostende), Belgium"
2022-08-12,18:33,51.23404,2.92193,6.0,0.0,"Ostend (Oostende), Belgium"
2022-08-12,18:36,51.23402,2.92193,6.0,0.0,"Ostend (Oostende), Belgium"
