Date (UTC),Time (UTC),Latitude,Longitude,Heading,Speed (kn),Port
2021-08-10,21:43,52.699019999999997,5.2889400000000002,212.69999999999999,0.0,"Terschelling, Netherlands"
2021-08-10,21:43,52.699019999999997,5.2889400000000002,212.69999999999999,0.0,"Terschelling, Netherlands"
2021-08-10,21:43,52.699019999999997,5.2889400000000002,212.69999999999999,0.0,"Terschelling, Netherlands"
2021-08-10,21:43,52.699019999999997,5.2889400000000002,212.69999999999999,0.0,"Terschelling, Netherlands"
2021-08-10,21:43,52.699019999999997,5.2889400000000002,212.69999999999999,0.0,"Terschelling, Netherlands"
2021-08-10,21:43,52.699019999999997,5.2889400000000002,212.69999999999999,0.0,"Terschelling, Netherlands"
2021-08-10,21:43,52.699019999999997,5.2889400000000002,212.69999999999999,0.0,"Terschelling, Netherlands"
2021-08-10,21:43,52.699019999999997,5.2889400000000002,212.69999999999999,0.0,"Terschelling, Netherlands"
2021-08-10,21:43,52.699019999999997,5.2889400000000002,212.69999999999999,0.0,"Terschelling, Netherlands"
2021-08-10,21:43,52.699019999999997,5.2889400000000002,212.69999999999999,0.0,"Terschelling, Netherlands"
2021-08-10,21:43,52.699019999999997,5.2889400000000002,212.69999999999999,0.0,"Terschelling, Netherlands"
2021-08-10,21:43,52.699019999999997,5.2889400000000002,212.69999999999999,0.0,"Terschelling, Netherlands"
2021-08-10,21:43,52.699019999999997,5.2889400000000002,212.69999999999999,0.0,"Terschelling, Netherlands"
2021-08-10,21:43,52.699019999999997,5.2889400000000002,212.69999999999999,0.0,"Terschelling, Netherlands"
2021-08-10,21:43,52.699019999999997,5.2889400000000002,212.69999999999999,0.0,"Terschelling, Netherlands"
2021-08-10,21:43,52.699019999999997,5.2889400000000002,212.69999999999999,0.0,"Terschelling, Netherlands"
2021-08-10,21:43,52.699019999999997,5.2889400000000002,212.69999999999999,0.0,"Terschelling, Netherlands"
2021-08-10,21:43,52.699019999999997,5.2889400000000002,212.69999999999999,0.0,"Terschelling, Netherlands"
2021-08-10,21:43,52.699019999999997,5.2889400000000002,212.69999999999999,0.0,"Terschelling, Netherlands"
2021-08-10,21:43,52.699019999999997,5.2889400000000002,212.69999999999999,0.0,"Terschelling, Netherlands"
2021-08-10,21:43,52.699019999999997,5.2889400000000002,212.69999999999999,0.0,"Terschelling, Netherlands"
2021-08-10,21:43,52.699019999999997,5.2889400000000002,212.69999999999999,0.0,"Terschelling, Netherlands"
2021-08-10,21:43,52.699019999999997,5.2889400000000002,212.69999999999999,0.0,"Terschelling, Netherlands"
2021-08-10,21:43,52.699019999999997,5.2889400000000002,212.69999999999999,0.0,"Terschelling, Netherlands"
2021-08-10,21:43,52.699019999999997,5.2889400000000002,212.69999999999999,0.0,"Terschelling, Netherlands"
2021-08-10,21:43,52.699019999999997,5.2889400000000002,212.69999999999999,0.0,"Terschelling, Netherlands"
2021-08-10,21:43,52.699019999999997,5.2889400000000002,212.69999999999999,0.0,"Terschelling, Netherlands"
2021-08-10,21:43,52.699019999999997,5.2889400000000002,212.69999999999999,0.0,"Terschelling, Netherlands"
2021-08-10,21:43,52.699019999999997,5.2889400000000002,212.69999999999999,0.0,"Terschelling, Netherlands"
2021-08-10,21:43,52.699019999999997,5.2889400000000002,212.69999999999999,0.0,"Terschelling, Netherlands"
