Date (UTC),Time (UTC),Latitude,Longitude,Heading,Speed (kn)
2021-07-23,00:07,51.496760000000002,4.0560400000000003,56.5,0.0
2021-07-23,00:10,51.496760000000002,4.0560400000000003,56.5,0.0
2021-07-23,00:13,51.496760000000002,4.0560400000000003,56.5,0.0
2021-07-23,00:22,51.496740000000003,4.0559900000000004,169.90000000000001,0.0
2021-07-23,00:25,51.496720000000003,4.0560099999999997,169.90000000000001,0.0
2021-07-23,00:31,51.496720000000003,4.0560099999999997,169.90000000000001,0.0
2021-07-23,00:37,51.49671,4.0560099999999997,169.90000000000001,0.0
2021-07-23,00:43,51.496699999999997,4.056,169.90000000000001,0.0
2021-07-23,00:46,51.496699999999997,4.056,169.90000000000001,0.0
2021-07-23,00:52,51.496699999999997,4.056,169.90000000000001,0.0
2021-07-23,00:58,51.496670000000002,4.0559799999999999,169.90000000000001,0.0
2021-07-23,01:01,51.496670000000002,4.0559799999999999,169.90000000000001,0.0
2021-07-23,01:07,51.496679999999998,4.0559799999999999,169.90000000000001,0.0
2021-07-23,01:13,51.496679999999998,4.0559900000000004,169.90000000000001,0.0
2021-07-23,01:16,51.496679999999998,4.0559900000000004,169.90000000000001,0.0
2021-07-23,01:16,51.496679999999998,4.0559900000000004,169.90000000000001,0.0
2021-07-23,01:25,51.49671,4.0559900000000004,169.90000000000001,0.0
2021-07-23,01:31,51.49671,4.0559799999999999,169.90000000000001,0.0
2021-07-23,01:37,51.496720000000003,4.0559799999999999,169.90000000000001,0.0
2021-07-23,01:43,51.49671,4.0559799999999999,169.90000000000001,0.0
2021-07-23,01:43,51.49671,4.0559799999999999,169.90000000000001,0.0
2021-07-23,01:49,51.49671,4.0559799999999999,169.90000000000001,0.0
2021-07-23,01:58,51.49671,4.0560299999999998,169.90000000000001,0.0
2021-07-23,02:01,51.496789999999997,4.0559799999999999,169.90000000000001,0.0
2021-07-23,02:07,51.496780000000001,4.0559700000000003,169.90000000000001,0.0
2021-07-23,02:13,51.496760000000002,4.0559500000000002,169.90000000000001,0.0
2021-07-23,02:13,51.496760000000002,4.0559500000000002,169.90000000000001,0.0
