Date,Time,Latitude,Longitude,Heading,Speed (kn),Port
2023-07-30,00:00,51.50031,4.27075,190.8,0.0,"Sint Annaland, Netherlands"
2023-07-30,00:06,51.50031,4.27074,190.8,0.0,"Sint Annaland, Netherlands"
2023-07-30,00:09,51.50031,4.27074,190.8,0.0,"Sint Annaland, Netherlands"
2023-07-30,00:15,51.5003,4.27074,190.8,0.0,"Sint Annaland, Netherlands"
2023-07-30,00:18,51.5003,4.27073,190.8,0.0,"Sint Annaland, Netherlands"
2023-07-30,00:27,51.50031,4.27075,167.5,0.0,"Sint Annaland, Netherlands"
2023-07-30,00:30,51.5003,4.27075,167.5,0.0,"Sint Annaland, Netherlands"
2023-07-30,00:36,51.50031,4.27073,107.7,0.0,"Sint Annaland, Netherlands"
2023-07-30,00:42,51.50031,4.27073,107.7,0.0,"Sint Annaland, Netherlands"
2023-07-30,00:45,51.50031,4.27074,107.7,0.0,"Sint Annaland, Netherlands"
2023-07-30,00:51,51.5003,4.27073,200.4,0.0,"Sint Annaland, Netherlands"
2023-07-30,00:57,51.50031,4.27073,200.4,0.0,"Sint Annaland, Netherlands"
2023-07-30,01:00,51.50031,4.27074,81.3,0.0,"Sint Annaland, Netherlands"
2023-07-30,01:06,51.50031,4.27073,121.0,0.0,"Sint Annaland, Netherlands"
2023-07-30,01:12,51.5003,4.27073,135.5,0.0,"Sint Annaland, Netherlands"
2023-07-30,01:15,51.50031,4.27074,135.5,0.0,"Sint Annaland, Netherlands"
2023-07-30,01:21,51.5003,4.27074,135.5,0.0,"Sint Annaland, Netherlands"
2023-07-30,01:27,51.5003,4.27075,143.1,0.0,"Sint Annaland, Netherlands"
2023-07-30,01:27,51.5003,4.27075,143.1,0.0,"Sint Annaland, Netherlands"
2023-07-30,01:36,51.5003,4.27075,143.1,0.0,"Sint Annaland, Netherlands"
2023-07-30,01:42,51.50029,4.27075,78.2,0.0,"Sint Annaland, Netherlands"
2023-07-30,01:45,51.50031,4.27075,78.2,0.0,"Sint Annaland, Netherlands"
2023-07-30,01:48,51.50031,4.27075,78.2,0.0,"Sint Annaland, Netherlands"
2023-07-30,01:57,51.50031,4.27075,131.2,0.0,"Sint Annaland, Netherlands"
2023-07-30,01:57,51.50031,4.27075,131.2,0.0,"Sint Annaland, Netherlands"
2023-07-30,02:06,51.5003,4.27073,150.5,0.0,"Sint Annaland, Netherlands"
2023-07-30,02:12,51.50031,4.27073,206.3,0.0,"Sint Annaland, Netherlands"
2023-07-30,02:15,51.50031,4.27074,311.6,0.0,"Sint Annaland, Netherlands"
2023-07-30,02:21,51.50031,4.27073,344.3,0.0,"Sint Annaland, Netherlands"
2023-07-30,02:27,51.5003,4.27074,351.2,0.0,"Sint Annaland, Netherlands"
2023-07-30,02:30,51.5003,4.27073,351.2,0.0,"Sint Annaland, Netherlands"
2023-07-30,02:36,51.5003,4.27074,352.9,0.0,"Sint Annaland, Netherlands"
2023-07-30,02:42,51.50031,4.27072,270.3,0.0,"Sint Annaland, Netherlands"
2023-07-30,02:48,51.50031,4.27074,235.4,0.0,"Sint Annaland, Netherlands"
