Date,Time,Latitude,Longitude,Heading,Speed (kn),Port
2023-08-02,00:02,51.55114,3.8122,75.5,0.0,"Sint Annaland, Netherlands"
2023-08-02,00:08,51.55113,3.8122,75.5,0.0,"Sint Annaland, Netherlands"
2023-08-02,00:14,51.55113,3.81219,75.5,0.0,"Sint Annaland, Netherlands"
2023-08-02,00:17,51.55114,3.81219,75.5,0.0,"Sint Annaland, Netherlands"
2023-08-02,00:23,51.55113,3.81221,75.5,0.0,"Sint Annaland, Netherlands"
2023-08-02,00:29,51.55112,3.81219,75.5,0.0,"Sint Annaland, Netherlands"
2023-08-02,00:32,51.55113,3.81219,75.5,0.0,"Sint Annaland, Netherlands"
2023-08-02,00:38,51.55115,3.81219,130.8,0.0,"Sint Annaland, Netherlands"
2023-08-02,00:44,51.55114,3.81221,130.8,0.0,"Sint Annaland, Netherlands"
2023-08-02,00:47,51.55116,3.81221,130.8,0.0,"Sint Annaland, Netherlands"
2023-08-02,00:53,51.55115,3.8122,130.8,0.0,"Sint Annaland, Netherlands"
2023-08-02,00:59,51.55114,3.8122,130.8,0.0,"Sint Annaland, Netherlands"
2023-08-02,01:02,51.55114,3.81221,130.8,0.0,"Sint Annaland, Netherlands"
2023-08-02,01:08,51.55113,3.81219,99.5,0.0,"Sint Annaland, Netherlands"
2023-08-02,01:11,51.55113,3.8122,99.5,0.0,"Sint Annaland, Netherlands"
2023-08-02,01:17,51.55115,3.81221,99.5,0.0,"Sint Annaland, Netherlands"
2023-08-02,01:23,51.55113,3.81218,99.5,0.0,"Sint Annaland, Netherlands"
2023-08-02,01:29,51.55115,3.81221,99.5,0.0,"Sint Annaland, Netherlands"
2023-08-02,01:32,51.55113,3.81218,99.5,0.0,"Sint Annaland, Netherlands"
2023-08-02,01:38,51.55114,3.81221,99.5,0.0,"Sint Annaland, Netherlands"
2023-08-02,01:44,51.55114,3.81218,99.5,0.0,"Sint Annaland, Netherlands"
2023-08-02,01:50,51.55114,3.8122,133.6,0.0,"Sint Annaland, Netherlands"
2023-08-02,01:53,51.55113,3.8122,133.6,0.0,"Sint Annaland, Netherlands"
2023-08-02,01:59,51.55113,3.8122,133.6,0.0,"Sint Annaland, Netherlands"
2023-08-02,02:05,51.55111,3.8122,358.1,0.0,"Sint Annaland, Netherlands"
2023-08-02,02:08,51.55113,3.8122,358.1,0.0,"Sint Annaland, Netherlands"
2023-08-02,02:14,51.55115,3.8122,0.6,0.0,"Sint Annaland, Netherlands"
2023-08-02,02:20,51.55114,3.81219,0.6,0.0,"Sint Annaland, Netherlands"
