Date,Time,Latitude,Longitude,Heading,Speed (kn),WindAngle,WindSpeed,WindTemperature
2023-08-10,00:00,51.76844,3.945092,121,0.0,13,1,17
2023-08-10,00:06,51.76844,3.945078,121,0.0,13,1,17
2023-08-10,00:09,51.76844,3.945075,121,0.0,13,1,17
2023-08-10,00:17,51.76843,3.94508,70,0.0,13,1,17
2023-08-10,00:21,51.76844,3.945073,70,0.0,13,1,17
2023-08-10,00:24,51.76845,3.945072,70,0.0,13,1,17
2023-08-09,12:30,0.0,0.0,,0.0,0,0,0
2023-08-10,00:36,51.76845,3.945062,70,0.0,13,1,17
2023-08-10,00:39,51.76844,3.94506,70,0.0,13,1,17
2023-08-10,00:42,51.76845,3.945057,70,0.1,13,1,17
2023-08-10,00:51,51.76845,3.945053,70,0.0,13,1,17
2023-08-10,00:56,51.76847,3.945048,12,0.0,140,3,17
2023-08-10,00:56,51.76847,3.945048,12,0.0,140,3,17
2023-08-10,01:05,51.76847,3.945047,12,0.0,140,3,17
2023-08-10,01:08,51.76847,3.945048,12,0.0,13,1,17
2023-08-10,01:17,51.76847,3.945043,12,0.0,13,1,17
2023-08-10,01:20,51.76847,3.945045,12,0.0,140,3,17
2023-08-10,01:26,51.76847,3.94506,12,0.0,13,1,17
2023-08-10,01:29,51.76847,3.945055,12,0.0,140,3,17
2023-08-10,01:32,51.76847,3.945052,12,0.0,140,3,17
2023-08-10,01:32,51.76847,3.945052,12,0.0,140,3,17
2023-08-10,01:45,51.76845,3.94505,137,0.0,140,3,17
2023-08-10,01:51,51.76845,3.94506,137,0.0,140,3,17
2023-08-10,01:57,51.76846,3.945052,137,0.0,140,3,17
2023-08-10,02:00,51.76846,3.945052,95,0.0,140,3,17
2023-08-10,02:06,51.76846,3.945053,95,0.0,140,3,17
2023-08-10,02:12,51.76846,3.94504,95,0.0,140,3,17
2023-08-10,02:15,51.76846,3.945037,95,0.0,140,3,17
2023-08-09,12:30,0.0,0.0,,0.0,0,0,0
2023-08-10,02:27,51.76847,3.94505,69,0.0,140,3,17
2023-08-10,02:30,51.76847,3.945052,69,0.0,140,3,17
2023-08-10,02:36,51.76847,3.945057,69,0.0,140,3,17
2023-08-10,02:36,51.76847,3.945057,69,0.0,140,3,17
2023-08-10,02:45,51.76846,3.94506,174,0.0,140,3,17
2023-08-10,02:51,51.76847,3.945083,174,0.0,140,3,17
2023-08-10,02:57,51.76846,3.94509,174,0.0,140,3,17
2023-08-10,03:03,51.76847,3.945087,174,0.0,140,3,17
2023-08-10,03:06,51.76847,3.945087,174,0.0,140,3,17
2023-08-10,03:09,51.76847,3.945092,174,0.0,140,3,17
2023-08-10,03:12,51.76847,3.945093,174,0.0,140,3,17
2023-08-10,03:18,51.76847,3.945088,174,0.0,140,3,17
2023-08-10,03:27,51.76847,3.945102,174,0.0,140,3,17
2023-08-10,03:33,51.76848,3.94509,174,0.0,140,3,17
2023-08-10,03:33,51.76848,3.94509,174,0.0,140,3,17
2023-08-10,03:38,51.76848,3.945075,305,0.0,140,3,17
2023-08-10,03:45,51.76849,3.945078,333,0.0,140,3,17
2023-08-10,03:51,51.76849,3.945088,333,0.2,140,3,17
2023-08-10,03:57,51.76851,3.945082,333,0.0,165,8,16
