Date,Time,Latitude,Longitude,Heading,Speed (kn),WindAngle,WindSpeed,WindTemperature
2023-08-10,00:02,51.76846,3.945142,89,0.0,13,1,17
2023-08-10,00:08,51.76848,3.94515,89,0.0,13,1,17
2023-08-10,00:10,51.76847,3.94515,89,0.0,13,1,17
2023-08-10,00:10,51.76847,3.94515,89,0.0,13,1,17
2023-08-10,00:10,51.76847,3.94515,89,0.0,13,1,17
2023-08-10,00:10,51.76847,3.94515,89,0.0,13,1,17
2023-08-10,00:10,51.76847,3.94515,89,0.0,13,1,17
2023-08-10,00:10,51.76847,3.94515,89,0.0,13,1,17
2023-08-10,00:10,51.76847,3.94515,89,0.0,13,1,17
2023-08-10,00:10,51.76847,3.94515,89,0.0,13,1,17
2023-08-10,00:10,51.76847,3.94515,89,0.0,13,1,17
2023-08-10,00:10,51.76847,3.94515,89,0.0,13,1,17
2023-08-10,00:10,51.76847,3.94515,89,0.0,13,1,17
2023-08-10,00:10,51.76847,3.94515,89,0.0,13,1,17
2023-08-10,00:10,51.76847,3.94515,89,0.0,13,1,17
2023-08-10,00:10,51.76847,3.94515,89,0.0,13,1,17
2023-08-10,00:10,51.76847,3.94515,89,0.0,13,1,17
2023-08-10,00:10,51.76847,3.94515,89,0.0,13,1,17
2023-08-10,00:10,51.76847,3.94515,89,0.0,13,1,17
2023-08-10,00:10,51.76847,3.94515,89,0.0,13,1,17
2023-08-10,00:10,51.76847,3.94515,89,0.0,13,1,17
2023-08-10,00:10,51.76847,3.94515,89,0.0,13,1,17
2023-08-10,00:10,51.76847,3.94515,89,0.0,13,1,17
2023-08-10,00:10,51.76847,3.94515,89,0.0,13,1,17
2023-08-10,00:10,51.76847,3.94515,89,0.0,13,1,17
2023-08-10,00:10,51.76847,3.94515,89,0.0,13,1,17
2023-08-10,00:10,51.76847,3.94515,89,0.0,13,1,17
2023-08-10,00:10,51.76847,3.94515,89,0.0,13,1,17
2023-08-10,00:10,51.76847,3.94515,89,0.0,13,1,17
2023-08-10,00:10,51.76847,3.94515,89,0.0,13,1,17
2023-08-10,00:10,51.76847,3.94515,89,0.0,13,1,17
2023-08-10,00:10,51.76847,3.94515,89,0.0,13,1,17
2023-08-10,00:10,51.76847,3.94515,89,0.0,13,1,17
2023-08-10,00:10,51.76847,3.94515,89,0.0,13,1,17
2023-08-10,00:10,51.76847,3.94515,89,0.0,13,1,17
2023-08-10,00:10,51.76847,3.94515,89,0.0,13,1,17
2023-08-10,00:10,51.76847,3.94515,89,0.0,13,1,17
2023-08-10,00:10,51.76847,3.94515,89,0.0,13,1,17
2023-08-10,00:10,51.76847,3.94515,89,0.0,13,1,17
2023-08-10,00:10,51.76847,3.94515,89,0.0,13,1,17
2023-08-10,00:10,51.76847,3.94515,89,0.0,13,1,17
2023-08-10,00:10,51.76847,3.94515,89,0.0,13,1,17
2023-08-10,00:10,51.76847,3.94515,89,0.0,13,1,17
2023-08-10,00:10,51.76847,3.94515,89,0.0,13,1,17
2023-08-10,00:10,51.76847,3.94515,89,0.0,13,1,17
2023-08-10,00:10,51.76847,3.94515,89,0.0,13,1,17
2023-08-10,00:10,51.76847,3.94515,89,0.0,13,1,17
2023-08-10,00:10,51.76847,3.94515,89,0.0,13,1,17
2023-08-10,00:10,51.76847,3.94515,89,0.0,13,1,17
2023-08-10,00:10,51.76847,3.94515,89,0.0,13,1,17
2023-08-10,00:10,51.76847,3.94515,89,0.0,13,1,17
2023-08-10,00:10,51.76847,3.94515,89,0.0,13,1,17
2023-08-10,00:10,51.76847,3.94515,89,0.0,13,1,17
2023-08-10,00:10,51.76847,3.94515,89,0.0,13,1,17
2023-08-10,00:10,51.76847,3.94515,89,0.0,13,1,17
2023-08-10,00:10,51.76847,3.94515,89,0.0,13,1,17
2023-08-10,00:10,51.76847,3.94515,89,0.0,13,1,17
2023-08-10,00:10,51.76847,3.94515,89,0.0,13,1,17
2023-08-10,00:10,51.76847,3.94515,89,0.0,13,1,17
