Date,Time,Latitude,Longitude,Heading,Speed (kn),WindAngle,WindSpeed,WindTemperature
2023-08-09,10:36,51.23418,2.922943,6,0.3,305,12,15
2023-08-09,10:36,51.23418,2.922943,6,0.3,305,12,15
2023-08-09,10:36,51.23418,2.922943,6,0.3,305,12,15
2023-08-09,10:36,51.23418,2.922943,6,0.3,305,12,15
2023-08-09,10:36,51.23418,2.922943,6,0.3,305,12,15
2023-08-09,10:36,51.23418,2.922943,6,0.3,305,12,15
2023-08-09,10:36,51.23418,2.922943,6,0.3,305,12,15
2023-08-09,10:36,51.23418,2.922943,6,0.3,305,12,15
2023-08-09,10:36,51.23418,2.922943,6,0.3,305,12,15
2023-08-09,10:36,51.23418,2.922943,6,0.3,305,12,15
2023-08-09,10:36,51.23418,2.922943,6,0.3,305,12,15
2023-08-09,10:36,51.23418,2.922943,6,0.3,305,12,15
2023-08-09,10:36,51.23418,2.922943,6,0.3,305,12,15
2023-08-09,10:36,51.23418,2.922943,6,0.3,305,12,15
2023-08-09,10:36,51.23418,2.922943,6,0.3,305,12,15
2023-08-09,10:36,51.23418,2.922943,6,0.3,305,12,15
2023-08-09,10:36,51.23418,2.922943,6,0.3,305,12,15
2023-08-09,10:36,51.23418,2.922943,6,0.3,305,12,15
2023-08-09,10:36,51.23418,2.922943,6,0.3,305,12,15
2023-08-09,10:36,51.23418,2.922943,6,0.3,305,12,15
2023-08-09,10:36,51.23418,2.922943,6,0.3,305,12,15
2023-08-09,10:36,51.23418,2.922943,6,0.3,305,12,15
2023-08-09,10:36,51.23418,2.922943,6,0.3,305,12,15
2023-08-09,10:36,51.23418,2.922943,6,0.3,305,12,15
2023-08-09,10:36,51.23418,2.922943,6,0.3,305,12,15
2023-08-09,10:36,51.23418,2.922943,6,0.3,305,12,15
2023-08-09,10:36,51.23418,2.922943,6,0.3,305,12,15
2023-08-09,10:36,51.23418,2.922943,6,0.3,305,12,15
2023-08-09,10:36,51.23418,2.922943,6,0.3,305,12,15
2023-08-09,10:36,51.23418,2.922943,6,0.3,305,12,15
2023-08-09,10:36,51.23418,2.922943,6,0.3,305,12,15
2023-08-09,10:36,51.23418,2.922943,6,0.3,305,12,15
2023-08-09,10:36,51.23418,2.922943,6,0.3,305,12,15
2023-08-09,10:36,51.23418,2.922943,6,0.3,305,12,15
2023-08-09,10:36,51.23418,2.922943,6,0.3,305,12,15
2023-08-09,10:36,51.23418,2.922943,6,0.3,305,12,15
2023-08-09,10:36,51.23418,2.922943,6,0.3,305,12,15
2023-08-09,10:36,51.23418,2.922943,6,0.3,305,12,15
2023-08-09,10:36,51.23418,2.922943,6,0.3,305,12,15
2023-08-09,10:36,51.23418,2.922943,6,0.3,305,12,15
2023-08-09,10:36,51.23418,2.922943,6,0.3,305,12,15
2023-08-09,10:36,51.23418,2.922943,6,0.3,305,12,15
2023-08-09,10:36,51.23418,2.922943,6,0.3,305,12,15
2023-08-09,10:36,51.23418,2.922943,6,0.3,305,12,15
2023-08-09,10:36,51.23418,2.922943,6,0.3,305,12,15
2023-08-09,10:36,51.23418,2.922943,6,0.3,305,12,15
2023-08-09,10:36,51.23418,2.922943,6,0.3,305,12,15
2023-08-09,10:36,51.23418,2.922943,6,0.3,305,12,15
2023-08-09,10:36,51.23418,2.922943,6,0.3,305,12,15
2023-08-09,10:36,51.23418,2.922943,6,0.3,305,12,15
2023-08-09,10:36,51.23418,2.922943,6,0.3,305,12,15
2023-08-09,10:36,51.23418,2.922943,6,0.3,305,12,15
2023-08-09,10:36,51.23418,2.922943,6,0.3,305,12,15
2023-08-09,10:36,51.23418,2.922943,6,0.3,305,12,15
2023-08-09,10:36,51.23418,2.922943,6,0.3,305,12,15
2023-08-09,10:36,51.23418,2.922943,6,0.3,305,12,15
2023-08-09,10:36,51.23418,2.922943,6,0.3,305,12,15
2023-08-09,10:36,51.23418,2.922943,6,0.3,305,12,15
2023-08-09,10:36,51.23418,2.922943,6,0.3,305,12,15
2023-08-09,10:36,51.23418,2.922943,6,0.3,305,12,15
2023-08-09,10:36,51.23418,2.922943,6,0.3,305,12,15
2023-08-09,10:36,51.23418,2.922943,6,0.3,305,12,15
2023-08-09,10:36,51.23418,2.922943,6,0.3,305,12,15
2023-08-09,10:36,51.23418,2.922943,6,0.3,305,12,15
2023-08-09,10:36,51.23418,2.922943,6,0.3,305,12,15
2023-08-09,10:36,51.23418,2.922943,6,0.3,305,12,15
2023-08-09,10:36,51.23418,2.922943,6,0.3,305,12,15
2023-08-09,10:36,51.23418,2.922943,6,0.3,305,12,15
2023-08-09,10:36,51.23418,2.922943,6,0.3,305,12,15
2023-08-09,10:36,51.23418,2.922943,6,0.3,305,12,15
2023-08-09,10:36,51.23418,2.922943,6,0.3,305,12,15
2023-08-09,10:36,51.23418,2.922943,6,0.3,305,12,15
2023-08-09,10:36,51.23418,2.922943,6,0.3,305,12,15
2023-08-09,10:36,51.23418,2.922943,6,0.3,305,12,15
2023-08-09,10:36,51.23418,2.922943,6,0.3,305,12,15
2023-08-09,10:36,51.23418,2.922943,6,0.3,305,12,15
2023-08-09,10:36,51.23418,2.922943,6,0.3,305,12,15
2023-08-09,10:36,51.23418,2.922943,6,0.3,305,12,15
