Date,Time,Latitude,Longitude,Heading,Speed (kn),Port
2023-07-25,06:34,49.66745,-0.61728,258.8,6.8,"Boulogne-sur-Mer, France"
2023-07-25,06:34,49.66745,-0.61728,258.8,6.8,"Boulogne-sur-Mer, France"
2023-07-25,06:34,49.66745,-0.61728,258.8,6.8,"Boulogne-sur-Mer, France"
2023-07-25,06:34,49.66745,-0.61728,258.8,6.8,"Boulogne-sur-Mer, France"
2023-07-25,06:34,49.66745,-0.61728,258.8,6.8,"Boulogne-sur-Mer, France"
2023-07-25,06:34,49.66745,-0.61728,258.8,6.8,"Boulogne-sur-Mer, France"
2023-07-25,06:34,49.66745,-0.61728,258.8,6.8,"Boulogne-sur-Mer, France"
2023-07-25,06:34,49.66745,-0.61728,258.8,6.8,"Boulogne-sur-Mer, France"
2023-07-25,06:34,49.66745,-0.61728,258.8,6.8,"Boulogne-sur-Mer, France"
2023-07-25,06:34,49.66745,-0.61728,258.8,6.8,"Boulogne-sur-Mer, France"
2023-07-25,06:34,49.66745,-0.61728,258.8,6.8,"Boulogne-sur-Mer, France"
2023-07-25,06:34,49.66745,-0.61728,258.8,6.8,"Boulogne-sur-Mer, France"
2023-07-25,06:34,49.66745,-0.61728,258.8,6.8,"Boulogne-sur-Mer, France"
2023-07-25,06:34,49.66745,-0.61728,258.8,6.8,"Boulogne-sur-Mer, France"
2023-07-25,06:34,49.66745,-0.61728,258.8,6.8,"Boulogne-sur-Mer, France"
2023-07-25,06:34,49.66745,-0.61728,258.8,6.8,"Boulogne-sur-Mer, France"
2023-07-25,06:34,49.66745,-0.61728,258.8,6.8,"Boulogne-sur-Mer, France"
2023-07-25,06:34,49.66745,-0.61728,258.8,6.8,"Boulogne-sur-Mer, France"
2023-07-25,06:34,49.66745,-0.61728,258.8,6.8,"Boulogne-sur-Mer, France"
2023-07-25,06:34,49.66745,-0.61728,258.8,6.8,"Boulogne-sur-Mer, France"
2023-07-25,06:34,49.66745,-0.61728,258.8,6.8,"Boulogne-sur-Mer, France"
2023-07-25,06:34,49.66745,-0.61728,258.8,6.8,"Boulogne-sur-Mer, France"
2023-07-25,06:34,49.66745,-0.61728,258.8,6.8,"Boulogne-sur-Mer, France"
2023-07-25,06:34,49.66745,-0.61728,258.8,6.8,"Boulogne-sur-Mer, France"
2023-07-25,06:34,49.66745,-0.61728,258.8,6.8,"Boulogne-sur-Mer, France"
2023-07-25,06:34,49.66745,-0.61728,258.8,6.8,"Boulogne-sur-Mer, France"
2023-07-25,06:34,49.66745,-0.61728,258.8,6.8,"Boulogne-sur-Mer, France"
2023-07-25,06:34,49.66745,-0.61728,258.8,6.8,"Boulogne-sur-Mer, France"
2023-07-25,06:34,49.66745,-0.61728,258.8,6.8,"Boulogne-sur-Mer, France"
2023-07-25,06:34,49.66745,-0.61728,258.8,6.8,"Boulogne-sur-Mer, France"
2023-07-25,06:34,49.66745,-0.61728,258.8,6.8,"Boulogne-sur-Mer, France"
2023-07-25,06:34,49.66745,-0.61728,258.8,6.8,"Boulogne-sur-Mer, France"
2023-07-25,06:34,49.66745,-0.61728,258.8,6.8,"Boulogne-sur-Mer, France"
2023-07-25,06:34,49.66745,-0.61728,258.8,6.8,"Boulogne-sur-Mer, France"
2023-07-25,06:34,49.66745,-0.61728,258.8,6.8,"Boulogne-sur-Mer, France"
2023-07-25,06:34,49.66745,-0.61728,258.8,6.8,"Boulogne-sur-Mer, France"
2023-07-25,06:34,49.66745,-0.61728,258.8,6.8,"Boulogne-sur-Mer, France"
2023-07-25,06:34,49.66745,-0.61728,258.8,6.8,"Boulogne-sur-Mer, France"
2023-07-25,06:34,49.66745,-0.61728,258.8,6.8,"Boulogne-sur-Mer, France"
