Date,Time,Latitude,Longitude,Heading,Speed (kn),WindAngle,WindSpeed,WindTemperature
2023-08-09,12:06,51.67462,3.755317,303,0.0,305,12,16
2023-08-09,12:06,51.67462,3.755317,303,0.0,305,12,16
2023-08-09,12:26,51.67467,3.755325,91,0.0,305,12,16
2023-08-09,12:33,51.67472,3.755225,331,0.6,305,12,16
2023-08-09,12:35,51.67464,3.75513,8,0.0,305,12,16
2023-08-09,12:42,51.67464,3.755195,216,0.0,305,12,16
2023-08-09,12:48,51.67462,3.755185,87,0.0,305,12,16
2023-08-09,12:54,51.67462,3.755187,87,0.0,305,12,16
2023-08-09,13:00,51.67462,3.755193,253,0.0,305,12,16
2023-08-09,13:00,51.67462,3.755193,253,0.0,305,12,16
2023-08-09,13:10,51.6735,3.761523,75,3.6,304,12,15
2023-08-09,13:13,51.67548,3.766998,73,4.0,304,12,15
2023-08-09,13:18,51.67859,3.774245,54,4.5,304,12,15
2023-08-09,13:24,51.68093,3.783995,75,3.4,304,12,15
2023-08-09,13:29,51.68227,3.791983,92,3.6,304,12,15
2023-08-09,13:33,51.68238,3.798392,77,4.0,304,12,15
2023-08-09,13:36,51.68272,3.80362,90,3.4,304,12,15
2023-08-09,13:43,51.68091,3.81324,110,3.5,304,12,15
2023-08-09,13:49,51.67915,3.821528,118,4.8,304,12,15
2023-08-09,13:54,51.67717,3.830623,109,3.4,304,12,15
2023-08-09,13:59,51.67496,3.838763,119,4.5,310,12,16
2023-08-09,14:02,51.67354,3.842803,116,3.4,310,12,16
2023-08-09,14:07,51.66901,3.847218,167,3.6,310,12,16
2023-08-09,14:14,51.66017,3.850272,174,4.1,310,12,16
2023-08-09,14:20,51.65226,3.85345,162,5.0,310,12,16
2023-08-09,14:23,51.64798,3.857668,131,4.9,310,12,16
2023-08-09,14:26,51.64546,3.861153,140,4.9,310,12,16
2023-08-09,14:32,51.63752,3.869483,146,3.9,310,12,16
2023-08-09,14:40,51.63004,3.879473,102,4.0,310,12,16
2023-08-09,14:43,51.62975,3.884345,79,4.3,310,12,16
2023-08-09,14:47,51.62863,3.89349,111,4.3,310,12,16
2023-08-09,14:53,51.62843,3.90652,100,3.1,310,12,16
2023-08-09,14:59,51.62689,3.910477,125,2.4,314,12,16
2023-08-09,15:04,51.62351,3.916985,120,4.3,314,12,16
2023-08-09,15:09,51.61987,3.926718,123,4.8,314,12,16
2023-08-09,15:13,51.61733,3.932703,117,4.9,314,12,16
2023-08-09,15:20,51.6144,3.944948,114,5.1,314,12,16
2023-08-09,15:24,51.61275,3.951877,113,4.1,314,12,16
2023-08-09,15:29,51.61054,3.960823,110,4.0,314,12,16
2023-08-09,15:34,51.60836,3.969925,110,4.2,314,12,16
2023-08-09,15:38,51.60655,3.977545,102,4.7,314,12,16
2023-08-09,15:43,51.60453,3.988352,110,4.7,314,12,16
2023-08-09,15:49,51.60315,4.000186,82,4.2,314,12,16
2023-08-09,15:54,51.6037,4.009605,71,4.5,321,12,16
2023-08-09,15:59,51.60651,4.021568,63,5.8,321,12,16
2023-08-09,16:03,51.60979,4.029625,48,6.3,321,12,16
2023-08-09,16:09,51.61651,4.044075,53,5.9,321,12,16
2023-08-09,16:16,51.62337,4.05761,53,5.1,321,12,16
2023-08-09,16:19,51.62629,4.063287,48,6.4,321,12,16
2023-08-09,16:23,51.6307,4.071833,49,5.1,321,12,16
2023-08-09,16:30,51.6412,4.087218,47,8.9,321,12,16
2023-08-09,16:36,51.64399,4.09249,45,6.3,321,12,16
2023-08-09,16:40,51.64913,4.099068,35,5.9,321,12,16
2023-08-09,16:45,51.65552,4.105357,27,6.5,321,12,16
2023-08-09,16:50,51.66157,4.107125,340,5.5,321,12,16
2023-08-09,16:54,51.6643,4.100633,282,1.2,321,12,16
2023-08-09,17:00,51.66539,4.097609,329,1.8,316,13,16
2023-08-09,17:01,51.66557,4.097327,42,0.0,316,13,16
2023-08-09,12:30,0.0,0.0,,0.0,0,0,0
2023-08-09,12:30,0.0,0.0,,0.0,0,0,0
2023-08-09,17:20,51.66557,4.09737,109,0.0,316,13,16
2023-08-09,17:23,51.66557,4.09737,109,0.0,316,13,16
2023-08-09,17:29,51.66556,4.09733,109,0.0,316,13,16
2023-08-09,17:35,51.66557,4.097318,294,0.0,316,13,16
2023-08-09,17:38,51.66556,4.097345,294,0.0,316,13,16
2023-08-09,17:44,51.66556,4.097357,294,0.0,316,13,16
2023-08-09,17:50,51.66557,4.097367,294,0.0,316,13,16
2023-08-09,17:53,51.66556,4.097377,294,0.0,316,13,16
2023-08-09,17:57,51.66557,4.097383,302,0.1,316,13,16
2023-08-09,18:04,51.66556,4.097385,302,0.0,316,13,16
2023-08-09,18:10,51.66556,4.097352,305,0.0,316,13,16
2023-08-09,18:14,51.66551,4.097397,167,0.0,316,13,16
2023-08-09,18:17,51.6656,4.097345,167,0.0,316,13,16
2023-08-09,12:30,0.0,0.0,,0.0,0,0,0
2023-08-09,12:30,0.0,0.0,,0.0,0,0,0
2023-08-09,12:30,0.0,0.0,,0.0,0,0,0
2023-08-09,12:30,0.0,0.0,,0.0,0,0,0
2023-08-09,12:30,0.0,0.0,,0.0,0,0,0
2023-08-09,12:30,0.0,0.0,,0.0,0,0,0
2023-08-09,12:30,0.0,0.0,,0.0,0,0,0
2023-08-09,12:30,0.0,0.0,,0.0,0,0,0
2023-08-09,12:30,0.0,0.0,,0.0,0,0,0
2023-08-09,12:30,0.0,0.0,,0.0,0,0,0
2023-08-09,12:30,0.0,0.0,,0.0,0,0,0
2023-08-09,12:30,0.0,0.0,,0.0,0,0,0
2023-08-09,12:30,0.0,0.0,,0.0,0,0,0
2023-08-09,12:30,0.0,0.0,,0.0,0,0,0
2023-08-09,19:36,51.66933,4.089937,306,5.5,335,9,16
2023-08-09,19:39,51.67299,4.086822,318,5.4,335,9,16
2023-08-09,19:44,51.67743,4.07794,318,4.9,335,9,16
2023-08-09,12:30,0.0,0.0,,0.0,0,0,0
2023-08-09,19:55,51.68651,4.058288,309,5.0,335,9,16
2023-08-09,19:59,51.68967,4.050862,303,4.9,335,9,16
2023-08-09,20:05,51.6953,4.039235,305,4.9,335,9,16
2023-08-09,20:10,51.69963,4.030324,311,5.1,335,9,16
2023-08-09,20:15,51.70363,4.022325,306,5.2,335,9,16
2023-08-09,20:21,51.70979,4.011173,310,5.2,335,9,16
2023-08-09,20:26,51.71422,4.003623,313,5.2,335,9,16
2023-08-09,20:29,51.7179,4.000023,333,5.2,335,9,16
2023-08-09,20:34,51.7245,3.994157,331,5.7,335,9,16
2023-08-09,20:41,51.73273,3.986095,329,5.4,335,9,16
2023-08-09,12:30,0.0,0.0,,0.0,0,0,0
2023-08-09,12:30,0.0,0.0,,0.0,0,0,0
2023-08-09,20:55,51.75112,3.97178,332,5.1,335,9,16
2023-08-09,21:01,51.75882,3.964993,328,5.0,331,8,16
2023-08-09,21:05,51.76345,3.959455,311,5.1,331,8,16
2023-08-09,21:09,51.76736,3.951782,291,3.8,331,8,16
2023-08-09,21:15,51.76693,3.945755,259,1.2,331,8,16
2023-08-09,21:20,51.76816,3.946705,5,2.0,331,8,16
2023-08-09,21:22,51.76839,3.945,261,0.1,331,8,16
2023-08-09,21:30,51.76823,3.9451,261,0.1,331,8,16
2023-08-09,21:33,51.76822,3.945062,261,0.0,331,8,16
2023-08-09,21:39,51.76827,3.944982,261,0.0,331,8,16
2023-08-09,21:45,51.7683,3.945017,261,0.0,331,8,16
2023-08-09,21:51,51.76829,3.945007,261,0.0,331,8,16
2023-08-09,21:54,51.76825,3.945007,185,0.4,331,8,16
2023-08-09,12:30,0.0,0.0,,0.0,0,0,0
2023-08-09,22:03,51.76824,3.944993,163,0.0,13,1,17
2023-08-09,22:09,51.76825,3.944962,163,0.0,13,1,17
2023-08-09,22:14,51.76825,3.944992,185,0.0,13,1,17
2023-08-09,22:19,51.76825,3.944972,44,0.0,13,1,17
2023-08-09,22:25,51.76825,3.944975,44,0.0,13,1,17
2023-08-09,22:25,51.76825,3.944975,44,0.0,13,1,17
2023-08-09,22:37,51.76826,3.945033,44,0.0,13,1,17
2023-08-09,22:40,51.76826,3.945065,44,0.0,13,1,17
2023-08-09,22:45,51.76826,3.945028,359,0.0,13,1,17
2023-08-09,22:49,51.76826,3.94507,127,0.0,13,1,17
2023-08-09,22:57,51.76835,3.945088,127,0.0,13,1,17
2023-08-09,23:00,51.76835,3.94507,127,0.0,13,1,17
2023-08-09,23:03,51.76835,3.945067,127,0.0,13,1,17
2023-08-09,23:09,51.76835,3.945058,127,0.0,13,1,17
2023-08-09,23:15,51.76835,3.945053,127,0.0,13,1,17
2023-08-09,23:21,51.76835,3.945052,127,0.0,13,1,17
2023-08-09,23:27,51.7684,3.94506,36,0.0,13,1,17
2023-08-09,23:30,51.76845,3.945062,36,0.0,13,1,17
2023-08-09,23:33,51.76843,3.945077,36,0.0,13,1,17
2023-08-09,12:30,0.0,0.0,,0.0,0,0,0
2023-08-09,23:45,51.76844,3.94506,36,0.0,13,1,17
2023-08-09,23:51,51.76845,3.945075,36,0.0,13,1,17
2023-08-09,23:57,51.76845,3.945068,36,0.0,13,1,17
