Date,Time,Latitude,Longitude,Heading,Speed (kn),WindAngle,WindSpeed,WindTemperature
2023-08-12,11:26,51.66607,4.17092,83,5.4,225,9,17
2023-08-12,11:26,51.66607,4.17092,83,5.4,225,9,17
2023-08-12,11:35,51.6664,4.176875,101,3.9,225,9,17
2023-08-12,11:27,0.0,0.0,,0.0,0,0,0
2023-08-12,11:27,0.0,0.0,,0.0,0,0,0
2023-08-12,11:27,0.0,0.0,,0.0,0,0,0
2023-08-12,11:27,0.0,0.0,,0.0,0,0,0
2023-08-12,11:27,0.0,0.0,,0.0,0,0,0
2023-08-12,11:27,0.0,0.0,,0.0,0,0,0
2023-08-12,11:27,0.0,0.0,,0.0,0,0,0
2023-08-12,11:27,0.0,0.0,,0.0,0,0,0
2023-08-12,11:27,0.0,0.0,,0.0,0,0,0
2023-08-12,11:27,0.0,0.0,,0.0,0,0,0
2023-08-12,11:27,0.0,0.0,,0.0,0,0,0
2023-08-12,11:27,0.0,0.0,,0.0,0,0,0
2023-08-12,12:41,51.65981,4.32976,69,5.8,228,7,17
2023-08-12,12:43,51.66057,4.3334,65,5.5,228,7,17
2023-08-12,12:48,51.66323,4.346807,62,5.4,228,7,17
2023-08-12,12:56,51.66885,4.361153,30,6.4,228,7,17
2023-08-12,13:00,51.67359,4.366892,13,3.6,228,7,17
2023-08-12,13:05,51.67338,4.365312,34,3.1,228,7,17
2023-08-12,13:09,51.67742,4.37033,34,4.9,228,7,17
2023-08-12,13:16,51.68493,4.379688,38,5.4,228,7,17
2023-08-12,13:20,51.68967,4.387651,42,5.4,228,7,17
2023-08-12,13:26,51.69316,4.399507,49,4.4,228,7,17
2023-08-12,13:29,51.694,4.400647,79,0.2,228,7,17
2023-08-12,13:33,51.69398,4.400715,79,0.1,228,7,17
2023-08-12,13:42,51.69956,4.408021,60,5.6,272,10,19
2023-08-12,13:46,51.70092,4.417407,80,5.7,272,10,19
2023-08-12,13:51,51.70242,4.429842,91,5.4,272,10,19
2023-08-12,13:53,51.70175,4.435735,111,5.7,272,10,19
2023-08-12,13:58,51.69702,4.444275,154,5.1,272,10,19
2023-08-12,14:03,51.69553,4.441793,104,0.0,272,10,19
2023-08-12,14:10,51.69553,4.44181,21,0.1,272,10,19
2023-08-12,14:16,51.69554,4.441805,21,0.1,272,10,19
2023-08-12,14:19,51.69608,4.445055,67,4.7,272,10,19
2023-08-12,14:25,51.69481,4.456745,116,5.4,272,10,19
2023-08-12,14:28,51.69387,4.462537,92,5.6,272,10,19
2023-08-12,14:36,51.69207,4.481012,96,5.8,272,10,19
2023-08-12,14:42,51.69089,4.495552,84,5.3,272,10,19
2023-08-12,14:45,51.69154,4.50338,82,5.0,272,10,19
2023-08-12,14:52,51.69352,4.516327,2,5.7,272,10,19
2023-08-12,14:55,51.69668,4.52257,61,5.5,272,10,19
2023-08-12,15:01,51.69902,4.536125,62,5.3,272,10,19
2023-08-12,15:05,51.70041,4.54489,71,5.5,272,10,19
2023-08-12,15:09,51.70183,4.552495,64,4.6,272,10,19
2023-08-12,15:12,51.70317,4.559448,66,5.0,272,10,19
2023-08-12,15:22,51.70738,4.57946,70,4.7,272,10,19
2023-08-12,15:23,51.70793,4.582607,73,4.6,272,10,19
2023-08-12,15:30,51.71117,4.5975,72,5.2,272,10,19
2023-08-12,15:34,51.71335,4.604774,56,5.1,272,10,19
2023-08-12,11:27,0.0,0.0,,0.0,0,0,0
2023-08-12,11:27,0.0,0.0,,0.0,0,0,0
2023-08-12,11:27,0.0,0.0,,0.0,0,0,0
2023-08-12,11:27,0.0,0.0,,0.0,0,0,0
2023-08-12,11:27,0.0,0.0,,0.0,0,0,0
2023-08-12,11:27,0.0,0.0,,0.0,0,0,0
2023-08-12,11:27,0.0,0.0,,0.0,0,0,0
2023-08-12,11:27,0.0,0.0,,0.0,0,0,0
2023-08-12,11:27,0.0,0.0,,0.0,0,0,0
2023-08-12,11:27,0.0,0.0,,0.0,0,0,0
2023-08-12,11:27,0.0,0.0,,0.0,0,0,0
2023-08-12,11:27,0.0,0.0,,0.0,0,0,0
2023-08-12,11:27,0.0,0.0,,0.0,0,0,0
2023-08-12,11:27,0.0,0.0,,0.0,0,0,0
2023-08-12,11:27,0.0,0.0,,0.0,0,0,0
2023-08-12,11:27,0.0,0.0,,0.0,0,0,0
2023-08-12,11:27,0.0,0.0,,0.0,0,0,0
2023-08-12,11:27,0.0,0.0,,0.0,0,0,0
2023-08-12,11:27,0.0,0.0,,0.0,0,0,0
2023-08-12,11:27,0.0,0.0,,0.0,0,0,0
2023-08-12,11:27,0.0,0.0,,0.0,0,0,0
2023-08-12,11:27,0.0,0.0,,0.0,0,0,0
2023-08-12,11:27,0.0,0.0,,0.0,0,0,0
2023-08-12,11:27,0.0,0.0,,0.0,0,0,0
2023-08-12,11:27,0.0,0.0,,0.0,0,0,0
2023-08-12,11:27,0.0,0.0,,0.0,0,0,0
2023-08-12,11:27,0.0,0.0,,0.0,0,0,0
2023-08-12,11:27,0.0,0.0,,0.0,0,0,0
2023-08-12,11:27,0.0,0.0,,0.0,0,0,0
2023-08-12,11:27,0.0,0.0,,0.0,0,0,0
2023-08-12,11:27,0.0,0.0,,0.0,0,0,0
2023-08-12,11:27,0.0,0.0,,0.0,0,0,0
2023-08-12,11:27,0.0,0.0,,0.0,0,0,0
2023-08-12,11:27,0.0,0.0,,0.0,0,0,0
2023-08-12,11:27,0.0,0.0,,0.0,0,0,0
2023-08-12,11:27,0.0,0.0,,0.0,0,0,0
2023-08-12,11:27,0.0,0.0,,0.0,0,0,0
2023-08-12,18:47,51.82233,4.378479,235,3.6,263,12,20
2023-08-12,18:52,51.81881,4.371795,235,4.3,263,12,20
2023-08-12,18:55,51.81753,4.36538,288,3.8,263,12,20
2023-08-12,19:02,51.81907,4.35356,261,3.1,263,12,20
2023-08-12,19:06,51.81809,4.347414,251,3.5,263,12,20
2023-08-12,19:13,51.81638,4.337543,240,3.6,263,12,20
2023-08-12,19:15,51.81536,4.335144,231,4.5,263,12,20
2023-08-12,19:22,51.81192,4.323317,256,3.8,263,12,20
2023-08-12,19:27,51.81056,4.315094,259,3.9,263,12,20
2023-08-12,19:30,51.80943,4.309673,245,4.1,263,12,20
2023-08-12,19:36,51.80589,4.301738,221,4.0,263,12,20
2023-08-12,19:43,51.80272,4.290041,275,4.4,254,15,19
2023-08-12,19:47,51.80363,4.284202,291,4.5,254,15,19
2023-08-12,19:53,51.80474,4.273227,281,4.0,254,15,19
2023-08-12,19:58,51.8035,4.26473,230,3.9,254,15,19
2023-08-12,20:00,51.80159,4.262602,210,4.5,254,15,19
2023-08-12,20:06,51.79456,4.256035,208,4.3,254,15,19
2023-08-12,20:14,51.78767,4.248372,213,4.4,254,15,19
2023-08-12,20:15,51.78543,4.246193,209,4.3,254,15,19
2023-08-12,20:22,51.78416,4.234892,299,4.9,254,15,19
2023-08-12,20:27,51.78748,4.224525,287,5.0,254,15,19
2023-08-12,20:31,51.78888,4.217155,285,5.2,254,15,19
2023-08-12,20:37,51.78539,4.214258,149,6.1,254,15,19
2023-08-12,20:43,51.77677,4.225353,157,6.0,254,15,19
2023-08-12,20:47,51.77045,4.228522,166,6.2,254,15,19
2023-08-12,20:53,51.7641,4.239157,114,6.3,254,15,19
2023-08-12,20:57,51.76137,4.24938,108,6.1,254,15,19
2023-08-12,21:02,51.75934,4.262685,93,6.0,254,15,19
2023-08-12,21:07,51.75833,4.275928,95,6.1,254,15,19
2023-08-12,21:11,51.75714,4.286753,107,6.2,254,15,19
2023-08-12,21:17,51.75743,4.29381,119,0.3,254,15,19
2023-08-12,21:23,51.75742,4.293842,43,0.0,254,15,19
2023-08-12,21:26,51.7574,4.293847,43,0.0,254,15,19
2023-08-12,21:32,51.75741,4.293847,43,0.0,254,15,19
2023-08-12,21:35,51.75742,4.293847,43,0.0,254,15,19
2023-08-12,21:38,51.75742,4.293847,43,0.0,254,15,19
2023-08-12,21:47,51.75742,4.293852,43,0.0,254,15,19
2023-08-12,21:53,51.75742,4.293865,43,0.0,254,15,19
2023-08-12,21:53,51.75742,4.293865,43,0.0,254,15,19
2023-08-12,22:02,51.75742,4.293849,342,0.0,254,15,19
2023-08-12,22:05,51.75742,4.293842,349,0.0,254,15,19
2023-08-12,22:11,51.75743,4.29386,349,0.0,238,15,19
2023-08-12,22:14,51.75742,4.293845,349,0.0,238,15,19
2023-08-12,22:23,51.75742,4.29385,349,0.0,238,15,19
