Date,Time,Latitude,Longitude,Heading,Speed (kn),WindAngle,WindSpeed,WindTemperature
2023-08-12,11:25,51.67128,4.09033,0,0.8,225,9,17
2023-08-12,11:25,51.67128,4.09033,0,5.8,225,9,17
2023-08-12,11:29,51.67746,4.08888,345,5.4,225,9,17
2023-08-12,11:35,51.68725,4.087053,355,5.0,225,9,17
2023-08-12,11:39,51.69337,4.089468,13,5.4,225,9,17
2023-08-12,11:45,51.70232,4.0882,347,5.5,225,9,17
2023-08-12,11:51,51.7076,4.085212,296,0.0,225,9,17
2023-08-12,11:51,51.7076,4.085212,296,0.0,225,9,17
2023-08-12,11:59,51.70761,4.085196,296,0.0,225,9,17
2023-08-12,12:05,51.70763,4.085178,296,0.0,225,9,17
2023-08-12,12:11,51.7076,4.085185,296,0.0,225,9,17
2023-08-12,12:14,51.70759,4.085192,296,0.0,225,9,17
2023-08-12,12:17,51.70759,4.08519,296,0.0,225,9,17
2023-08-12,12:23,51.70759,4.085186,296,0.0,225,9,17
2023-08-12,11:27,0.0,0.0,,0.0,0,0,0
2023-08-12,11:27,0.0,0.0,,0.0,0,0,0
2023-08-12,11:27,0.0,0.0,,0.0,0,0,0
2023-08-12,11:27,0.0,0.0,,0.0,0,0,0
2023-08-12,11:27,0.0,0.0,,0.0,0,0,0
2023-08-12,11:27,0.0,0.0,,0.0,0,0,0
2023-08-12,11:27,0.0,0.0,,0.0,0,0,0
2023-08-12,13:04,51.70761,4.085192,17,0.0,225,9,17
2023-08-12,13:07,51.7076,4.08518,130,0.0,225,9,17
2023-08-12,13:14,51.70758,4.085227,112,0.0,225,9,17
2023-08-12,13:20,51.70759,4.085257,112,0.0,225,9,17
2023-08-12,13:23,51.7076,4.085242,15,0.0,225,9,17
2023-08-12,13:29,51.70759,4.08518,13,0.0,270,10,19
2023-08-12,13:32,51.70759,4.085186,13,0.0,270,10,19
2023-08-12,13:32,51.70759,4.085186,13,0.0,270,10,19
2023-08-12,13:32,51.70759,4.085186,13,0.0,270,10,19
2023-08-12,13:32,51.70759,4.085186,13,0.0,270,10,19
2023-08-12,13:32,51.70759,4.085186,13,0.0,270,10,19
2023-08-12,13:32,51.70759,4.085186,13,0.0,270,10,19
2023-08-12,13:32,51.70759,4.085186,13,0.0,270,10,19
2023-08-12,13:32,51.70759,4.085186,13,0.0,270,10,19
2023-08-12,13:32,51.70759,4.085186,13,0.0,270,10,19
2023-08-12,13:32,51.70759,4.085186,13,0.0,270,10,19
2023-08-12,13:32,51.70759,4.085186,13,0.0,270,10,19
2023-08-12,13:32,51.70759,4.085186,13,0.0,270,10,19
2023-08-12,13:32,51.70759,4.085186,13,0.0,270,10,19
2023-08-12,13:32,51.70759,4.085186,13,0.0,270,10,19
2023-08-12,13:32,51.70759,4.085186,13,0.0,270,10,19
2023-08-12,13:32,51.70759,4.085186,13,0.0,270,10,19
2023-08-12,13:32,51.70759,4.085186,13,0.0,270,10,19
2023-08-12,13:32,51.70759,4.085186,13,0.0,270,10,19
2023-08-12,13:32,51.70759,4.085186,13,0.0,270,10,19
2023-08-12,13:32,51.70759,4.085186,13,0.0,270,10,19
2023-08-12,13:32,51.70759,4.085186,13,0.0,270,10,19
2023-08-12,13:32,51.70759,4.085186,13,0.0,270,10,19
2023-08-12,13:32,51.70759,4.085186,13,0.0,270,10,19
2023-08-12,13:32,51.70759,4.085186,13,0.0,270,10,19
2023-08-12,13:32,51.70759,4.085186,13,0.0,270,10,19
2023-08-12,13:32,51.70759,4.085186,13,0.0,270,10,19
2023-08-12,13:32,51.70759,4.085186,13,0.0,270,10,19
2023-08-12,13:32,51.70759,4.085186,13,0.0,270,10,19
2023-08-12,13:32,51.70759,4.085186,13,0.0,270,10,19
2023-08-12,13:32,51.70759,4.085186,13,0.0,270,10,19
2023-08-12,13:32,51.70759,4.085186,13,0.0,270,10,19
2023-08-12,13:32,51.70759,4.085186,13,0.0,270,10,19
2023-08-12,13:32,51.70759,4.085186,13,0.0,270,10,19
2023-08-12,13:32,51.70759,4.085186,13,0.0,270,10,19
2023-08-12,13:32,51.70759,4.085186,13,0.0,270,10,19
2023-08-12,13:32,51.70759,4.085186,13,0.0,270,10,19
2023-08-12,13:32,51.70759,4.085186,13,0.0,270,10,19
2023-08-12,13:32,51.70759,4.085186,13,0.0,270,10,19
2023-08-12,13:32,51.70759,4.085186,13,0.0,270,10,19
2023-08-12,13:32,51.70759,4.085186,13,0.0,270,10,19
2023-08-12,13:32,51.70759,4.085186,13,0.0,270,10,19
2023-08-12,13:32,51.70759,4.085186,13,0.0,270,10,19
2023-08-12,13:32,51.70759,4.085186,13,0.0,270,10,19
2023-08-12,13:32,51.70759,4.085186,13,0.0,270,10,19
2023-08-12,13:32,51.70759,4.085186,13,0.0,270,10,19
2023-08-12,13:32,51.70759,4.085186,13,0.0,270,10,19
2023-08-12,13:32,51.70759,4.085186,13,0.0,270,10,19
2023-08-12,13:32,51.70759,4.085186,13,0.0,270,10,19
2023-08-12,13:32,51.70759,4.085186,13,0.0,270,10,19
2023-08-12,13:32,51.70759,4.085186,13,0.0,270,10,19
2023-08-12,13:32,51.70759,4.085186,13,0.0,270,10,19
2023-08-12,13:32,51.70759,4.085186,13,0.0,270,10,19
2023-08-12,13:32,51.70759,4.085186,13,0.0,270,10,19
2023-08-12,13:32,51.70759,4.085186,13,0.0,270,10,19
2023-08-12,13:32,51.70759,4.085186,13,0.0,270,10,19
2023-08-12,13:32,51.70759,4.085186,13,0.0,270,10,19
2023-08-12,13:32,51.70759,4.085186,13,0.0,270,10,19
2023-08-12,13:32,51.70759,4.085186,13,0.0,270,10,19
2023-08-12,13:32,51.70759,4.085186,13,0.0,270,10,19
2023-08-12,13:32,51.70759,4.085186,13,0.0,270,10,19
2023-08-12,13:32,51.70759,4.085186,13,0.0,270,10,19
2023-08-12,13:32,51.70759,4.085186,13,0.0,270,10,19
2023-08-12,13:32,51.70759,4.085186,13,0.0,270,10,19
2023-08-12,13:32,51.70759,4.085186,13,0.0,270,10,19
