Date,Time,Latitude,Longitude,Heading,Speed (kn),WindAngle,WindSpeed,WindTemperature
2023-08-10,00:02,51.76849,3.945058,325,0.0,13,1,17
2023-08-10,00:05,51.76848,3.945063,325,0.0,13,1,17
2023-08-10,00:11,51.76848,3.945075,233,0.0,13,1,17
2023-08-10,00:17,51.76848,3.945048,233,0.0,13,1,17
2023-08-10,00:20,51.76849,3.945053,233,0.1,13,1,17
2023-08-10,00:26,51.76848,3.945067,87,0.0,13,1,17
2023-08-10,00:32,51.76849,3.945067,87,0.1,13,1,17
2023-08-10,00:38,51.76847,3.945072,30,0.0,13,1,17
2023-08-10,00:41,51.76849,3.9451,30,0.0,13,1,17
2023-08-10,00:47,51.76849,3.945075,30,0.0,13,1,17
2023-08-10,00:47,51.76849,3.945075,30,0.0,13,1,17
2023-08-10,00:56,51.76849,3.945063,353,0.1,13,1,17
2023-08-10,01:02,51.76849,3.945073,6,0.0,140,3,17
2023-08-10,01:08,51.76849,3.945082,6,0.0,13,1,17
2023-08-10,01:08,51.76849,3.945082,6,0.0,13,1,17
2023-08-10,01:14,51.76849,3.945077,6,0.0,13,1,17
2023-08-10,01:20,51.76849,3.945072,6,0.1,13,1,17
2023-08-10,01:26,51.76851,3.945073,205,0.1,13,1,17
2023-08-10,01:32,51.76849,3.94507,205,0.0,140,3,17
2023-08-10,01:38,51.76849,3.945025,320,0.0,13,1,17
2023-08-10,01:41,51.7685,3.94505,320,0.1,13,1,17
2023-08-10,01:47,51.76849,3.94504,295,0.0,140,3,17
2023-08-10,01:50,51.76848,3.945058,295,0.0,13,1,17
2023-08-10,01:56,51.76849,3.94507,295,0.0,140,3,17
2023-08-10,02:02,51.76849,3.945027,237,0.0,140,3,17
2023-08-10,02:08,51.76849,3.945023,237,0.0,140,3,17
2023-08-10,02:14,51.76849,3.945027,218,0.0,140,3,17
2023-08-10,02:17,51.76848,3.945033,218,0.0,13,1,17
2023-08-10,02:23,51.76849,3.945037,218,0.0,140,3,17
2023-08-10,02:26,51.76849,3.94503,218,0.0,13,1,17
2023-08-10,02:32,51.76849,3.945057,218,0.0,140,3,17
2023-08-09,12:30,0.0,0.0,,0.0,0,0,0
2023-08-10,02:41,51.7685,3.945075,218,0.0,140,3,17
2023-08-09,12:30,0.0,0.0,,0.0,0,0,0
2023-08-10,02:50,51.76849,3.945115,283,0.0,140,3,17
2023-08-09,12:30,0.0,0.0,,0.0,0,0,0
2023-08-10,02:59,51.7685,3.945112,256,0.1,140,3,17
2023-08-10,03:08,51.76851,3.94513,256,0.1,140,3,17
2023-08-10,03:14,51.7685,3.945132,256,0.1,140,3,17
2023-08-09,12:30,0.0,0.0,,0.0,0,0,0
2023-08-09,12:30,0.0,0.0,,0.0,0,0,0
2023-08-09,12:30,0.0,0.0,,0.0,0,0,0
2023-08-10,03:32,51.76853,3.945088,256,0.1,140,3,17
2023-08-09,12:30,0.0,0.0,,0.0,0,0,0
2023-08-09,12:30,0.0,0.0,,0.0,0,0,0
2023-08-09,12:30,0.0,0.0,,0.0,0,0,0
2023-08-09,12:30,0.0,0.0,,0.0,0,0,0
2023-08-10,03:56,51.76853,3.945117,212,0.1,140,3,17
2023-08-10,03:56,51.76853,3.945117,212,0.1,140,3,17
2023-08-10,04:08,51.76852,3.945163,212,0.1,165,8,16
2023-08-10,04:14,51.76853,3.945097,212,0.0,165,8,16
2023-08-10,04:17,51.76853,3.945117,212,0.1,165,8,16
2023-08-10,04:17,51.76853,3.945117,212,0.1,165,8,16
2023-08-10,04:26,51.76853,3.9451,212,0.1,165,8,16
2023-08-10,04:32,51.76855,3.945093,212,0.0,165,8,16
2023-08-10,04:35,51.76852,3.945092,212,0.1,165,8,16
2023-08-10,04:44,51.76853,3.945102,212,0.1,165,8,16
2023-08-09,12:30,0.0,0.0,,0.0,0,0,0
2023-08-10,04:53,51.76854,3.945093,212,0.1,165,8,16
2023-08-09,12:30,0.0,0.0,,0.0,0,0,0
2023-08-10,05:02,51.76853,3.945085,212,0.1,165,8,16
2023-08-10,05:08,51.76854,3.945058,212,0.1,165,8,16
2023-08-10,05:11,51.76854,3.945062,212,0.1,165,8,16
2023-08-10,05:17,51.76854,3.945068,212,0.0,165,8,16
2023-08-10,05:23,51.76853,3.94507,284,0.0,165,8,16
2023-08-10,05:29,51.76853,3.945053,284,0.0,165,8,16
2023-08-10,05:29,51.76853,3.945053,284,0.0,165,8,16
2023-08-10,05:38,51.76853,3.945082,284,0.1,165,8,16
2023-08-10,05:44,51.76853,3.945062,284,0.0,165,8,16
2023-08-10,05:50,51.76852,3.945033,284,0.1,165,8,16
2023-08-10,05:53,51.76853,3.945042,284,0.0,165,8,16
2023-08-10,05:56,51.76853,3.945058,284,0.1,165,8,16
2023-08-10,06:02,51.76853,3.945017,284,0.1,165,8,16
2023-08-10,06:08,51.76854,3.945035,284,0.0,165,8,16
2023-08-09,12:30,0.0,0.0,,0.0,0,0,0
2023-08-09,12:30,0.0,0.0,,0.0,0,0,0
2023-08-10,06:23,51.76853,3.945023,277,0.1,165,8,16
2023-08-10,06:29,51.76854,3.945047,277,0.1,165,8,16
2023-08-09,12:30,0.0,0.0,,0.0,0,0,0
2023-08-10,06:38,51.76854,3.94504,183,0.1,165,8,16
2023-08-10,06:44,51.76855,3.945043,183,0.1,165,8,16
2023-08-10,06:47,51.76855,3.945048,183,0.1,165,8,16
2023-08-10,06:47,51.76855,3.945048,183,0.1,165,8,16
2023-08-10,06:47,51.76855,3.945048,183,0.1,165,8,16
2023-08-10,07:00,51.76854,3.945057,,0.2,165,8,16
2023-08-10,07:08,51.76855,3.945033,,0.1,165,8,16
2023-08-09,12:30,0.0,0.0,,0.0,0,0,0
2023-08-10,07:11,51.76855,3.94505,,0.1,173,10,15
2023-08-10,07:20,51.76855,3.945055,,0.0,173,10,15
2023-08-10,07:20,51.76855,3.945055,,0.0,173,10,15
2023-08-10,07:32,51.76855,3.94504,271,0.1,173,10,15
2023-08-10,07:38,51.76855,3.945062,235,0.1,173,10,15
2023-08-10,07:38,51.76855,3.945062,235,0.1,173,10,15
2023-08-10,07:47,51.76855,3.945052,307,0.1,173,10,15
2023-08-10,07:50,51.76855,3.945068,12,0.1,173,10,15
2023-08-10,07:59,51.76855,3.945068,241,0.1,173,10,15
2023-08-10,07:59,51.76855,3.945068,241,0.1,173,10,15
2023-08-10,08:08,51.76855,3.945087,212,0.1,173,10,15
2023-08-10,08:08,51.76855,3.945087,212,0.1,173,10,15
2023-08-09,12:30,0.0,0.0,,0.0,0,0,0
2023-08-09,12:30,0.0,0.0,,0.0,0,0,0
2023-08-09,12:30,0.0,0.0,,0.0,0,0,0
2023-08-10,08:29,51.76855,3.945097,81,0.1,173,10,15
2023-08-10,08:35,51.76855,3.945108,109,0.2,173,10,15
2023-08-10,08:41,51.76855,3.945072,250,0.0,173,10,15
2023-08-10,08:47,51.76855,3.945092,208,0.1,173,10,15
2023-08-10,08:53,51.76853,3.945125,130,0.1,173,10,15
2023-08-10,08:53,51.76853,3.945125,130,0.1,173,10,15
2023-08-10,09:02,51.76855,3.945153,204,0.0,173,10,15
2023-08-10,09:05,51.76854,3.945163,204,0.1,173,10,15
2023-08-10,09:14,51.76854,3.945168,204,0.1,173,10,15
2023-08-10,09:17,51.76854,3.945152,204,0.0,173,10,15
2023-08-10,09:23,51.76856,3.945085,204,0.1,173,10,15
2023-08-09,12:30,0.0,0.0,,0.0,0,0,0
2023-08-10,09:35,51.76856,3.945082,289,0.1,173,10,15
2023-08-10,09:38,51.76855,3.94512,40,0.1,173,10,15
2023-08-10,09:44,51.76855,3.945112,265,0.1,173,10,15
2023-08-10,09:47,51.76855,3.94511,295,0.1,173,10,15
2023-08-10,09:53,51.76854,3.94516,122,0.2,173,10,15
2023-08-10,10:17,51.76855,3.945153,60,0.1,173,10,15
2023-08-10,10:20,51.76855,3.945133,297,0.1,173,10,15
2023-08-10,10:21,0.0,0.0,,0.0,0,0,0
2023-08-10,10:35,51.76855,3.94512,328,0.1,173,10,15
2023-08-10,10:38,51.76855,3.945108,309,0.1,163,8,17
2023-08-10,10:44,51.76855,3.945127,278,0.1,163,8,17
2023-08-10,10:47,51.76855,3.945125,169,0.2,173,10,15
2023-08-10,10:21,0.0,0.0,,0.0,0,0,0
2023-08-10,10:21,0.0,0.0,,0.0,0,0,0
2023-08-10,11:05,51.76855,3.945125,128,0.2,163,8,17
2023-08-10,11:08,51.76856,3.945117,128,0.1,163,8,17
2023-08-10,11:11,51.76855,3.945113,173,0.1,163,8,17
2023-08-10,11:17,51.76856,3.945093,173,0.1,163,8,17
2023-08-10,10:21,0.0,0.0,,0.0,0,0,0
2023-08-10,11:29,51.76855,3.945118,195,0.1,163,8,17
2023-08-10,11:32,51.76855,3.945047,195,0.1,163,8,17
2023-08-10,11:38,51.76855,3.945032,281,0.1,163,8,17
2023-08-10,11:44,51.76855,3.945058,281,0.1,163,8,17
2023-08-10,11:47,51.76855,3.945017,325,0.1,163,8,17
2023-08-10,11:53,51.76855,3.94503,325,0.1,163,8,17
2023-08-10,11:59,51.76855,3.945015,325,0.1,163,8,17
2023-08-10,12:05,51.76855,3.944995,285,0.1,163,8,17
2023-08-10,12:05,51.76855,3.944995,285,0.1,163,8,17
2023-08-10,12:11,51.76854,3.94503,148,0.2,163,8,17
2023-08-10,12:17,51.76855,3.945122,284,0.2,163,8,17
2023-08-10,12:23,51.76855,3.945135,284,0.0,163,8,17
2023-08-10,12:29,51.76855,3.945122,247,0.0,163,8,17
2023-08-10,12:35,51.76855,3.945088,247,0.0,163,8,17
2023-08-10,12:35,51.76855,3.945088,247,0.0,163,8,17
2023-08-10,12:44,51.76855,3.94511,247,0.1,163,8,17
2023-08-10,12:44,51.76855,3.94511,247,0.1,163,8,17
2023-08-10,10:21,0.0,0.0,,0.0,0,0,0
2023-08-10,12:59,51.76857,3.945077,321,0.2,163,8,17
2023-08-10,13:05,51.76855,3.9451,321,0.1,163,8,17
2023-08-10,10:21,0.0,0.0,,0.0,0,0,0
2023-08-10,13:14,51.76855,3.94508,28,0.1,163,8,17
2023-08-10,13:17,51.76855,3.945063,40,0.1,163,8,17
2023-08-10,13:17,51.76855,3.945063,40,0.1,163,8,17
2023-08-10,10:21,0.0,0.0,,0.0,0,0,0
2023-08-10,10:21,0.0,0.0,,0.0,0,0,0
2023-08-10,10:21,0.0,0.0,,0.0,0,0,0
2023-08-10,10:21,0.0,0.0,,0.0,0,0,0
2023-08-10,10:21,0.0,0.0,,0.0,0,0,0
2023-08-10,10:21,0.0,0.0,,0.0,0,0,0
2023-08-10,10:21,0.0,0.0,,0.0,0,0,0
2023-08-10,10:21,0.0,0.0,,0.0,0,0,0
2023-08-10,14:08,51.76854,3.945108,230,0.1,158,1,18
2023-08-10,14:14,51.76854,3.945012,98,0.1,158,1,18
2023-08-10,14:20,51.76854,3.945025,98,0.1,158,1,18
2023-08-10,14:20,51.76854,3.945025,98,0.1,158,1,18
2023-08-10,10:21,0.0,0.0,,0.0,0,0,0
2023-08-10,14:35,51.76853,3.945178,98,0.1,158,1,18
2023-08-10,14:41,51.76854,3.94513,98,0.1,158,1,18
2023-08-10,14:44,51.76852,3.945188,98,0.0,158,1,18
2023-08-10,14:50,51.76851,3.945212,98,0.0,158,1,18
2023-08-10,14:53,51.76847,3.94525,123,0.1,158,1,18
2023-08-10,14:59,51.76845,3.94527,123,0.1,158,1,18
2023-08-10,15:05,51.76846,3.945257,123,0.1,158,1,18
2023-08-10,15:11,51.76847,3.945243,144,0.1,158,1,18
2023-08-10,15:14,51.76848,3.945242,144,0.0,158,1,18
2023-08-10,15:20,51.76847,3.945255,162,0.0,158,1,18
2023-08-10,15:20,51.76847,3.945255,162,0.0,158,1,18
2023-08-10,15:29,51.76837,3.945313,162,0.0,158,1,18
2023-08-10,10:21,0.0,0.0,,0.0,0,0,0
2023-08-10,15:41,51.76836,3.945322,162,0.1,158,1,18
2023-08-10,10:21,0.0,0.0,,0.0,0,0,0
2023-08-10,10:21,0.0,0.0,,0.0,0,0,0
2023-08-10,15:53,51.76839,3.9453,62,0.1,158,1,18
2023-08-10,10:21,0.0,0.0,,0.0,0,0,0
2023-08-10,16:03,51.76833,3.945255,261,0.1,158,1,18
2023-08-10,16:03,51.76833,3.945255,261,0.1,158,1,18
2023-08-10,16:14,51.76829,3.945223,261,0.0,158,1,18
2023-08-10,16:20,51.76829,3.945138,261,0.0,158,1,18
2023-08-10,16:26,51.76827,3.945003,261,0.1,158,1,18
2023-08-10,16:29,51.76831,3.944925,261,0.1,158,1,18
2023-08-10,16:32,51.76832,3.944913,261,0.0,158,1,18
2023-08-10,16:41,51.76826,3.944995,170,0.0,55,6,18
2023-08-10,16:44,51.76826,3.945,170,0.0,55,6,18
2023-08-10,16:50,51.7683,3.944912,96,0.0,158,1,18
2023-08-10,16:53,51.76829,3.944812,96,0.1,158,1,18
2023-08-10,10:21,0.0,0.0,,0.0,0,0,0
2023-08-10,17:05,51.76834,3.944787,29,0.1,55,6,18
2023-08-10,17:11,51.76831,3.944823,29,0.0,55,6,18
2023-08-10,17:17,51.76833,3.944807,29,0.1,55,6,18
2023-08-10,17:17,51.76833,3.944807,29,0.1,55,6,18
2023-08-10,17:26,51.76831,3.944785,97,0.0,55,6,18
2023-08-10,17:29,51.76828,3.944867,122,0.0,55,6,18
2023-08-10,17:35,51.76827,3.944835,218,0.0,55,6,18
2023-08-10,17:41,51.76826,3.944852,218,0.1,55,6,18
2023-08-10,17:47,51.76826,3.944863,218,0.0,55,6,18
2023-08-10,17:50,51.76825,3.944862,218,0.0,55,6,18
2023-08-10,17:56,51.76827,3.944837,218,0.0,55,6,18
2023-08-10,17:59,51.76828,3.944817,218,0.0,55,6,18
2023-08-10,18:05,51.76831,3.944783,218,0.0,55,6,18
2023-08-10,18:11,51.76842,3.94479,218,0.1,55,6,18
2023-08-10,10:21,0.0,0.0,,0.0,0,0,0
2023-08-10,10:21,0.0,0.0,,0.0,0,0,0
2023-08-10,18:26,51.76837,3.944773,295,0.1,55,6,18
2023-08-10,18:29,51.76833,3.944782,295,0.0,55,6,18
2023-08-10,18:35,51.76834,3.944773,295,0.0,55,6,18
2023-08-10,18:41,51.76831,3.944792,295,0.0,55,6,18
