Date,Time,Latitude,Longitude,Heading,Speed (kn),Port
2023-07-13,23:58,51.75742,4.29386,163.0,0.0,
2023-07-14,00:04,51.75742,4.29385,163.0,0.0,
2023-07-14,00:10,51.75742,4.29384,224.2,0.0,
2023-07-14,00:13,51.75743,4.29385,224.2,0.0,
2023-07-14,00:19,51.75743,4.29384,224.2,0.0,
2023-07-14,00:25,51.75742,4.29385,224.2,0.0,
2023-07-14,00:28,51.75742,4.29385,224.2,0.0,
2023-07-14,00:34,51.75743,4.29385,224.2,0.0,
2023-07-14,00:40,51.75743,4.29383,224.2,0.0,
2023-07-14,00:43,51.75743,4.29384,224.2,0.0,
2023-07-14,00:49,51.75743,4.29386,188.5,0.0,
2023-07-14,00:55,51.75742,4.29383,188.5,0.0,
2023-07-14,01:01,51.75743,4.29384,188.5,0.0,
2023-07-14,01:04,51.75743,4.29385,125.4,0.0,
2023-07-14,01:10,51.75743,4.29385,125.4,0.0,
2023-07-14,01:16,51.75742,4.29384,125.4,0.0,
2023-07-14,01:19,51.75743,4.29384,125.4,0.0,
2023-07-14,01:25,51.75743,4.29385,125.4,0.0,
2023-07-14,01:31,51.75742,4.29385,125.4,0.0,
2023-07-14,01:34,51.75742,4.29385,125.4,0.0,
2023-07-14,01:40,51.75742,4.29385,51.8,0.0,
2023-07-14,01:46,51.75743,4.29384,51.8,0.0,
2023-07-14,01:49,51.75742,4.29384,51.8,0.0,
2023-07-14,01:55,51.75742,4.29384,116.9,0.0,
2023-07-14,02:01,51.75743,4.29384,157.7,0.0,
2023-07-14,02:04,51.75742,4.29385,143.6,0.0,
2023-07-14,02:10,51.75744,4.29385,143.6,0.0,
2023-07-14,02:16,51.75743,4.29384,143.6,0.1,
2023-07-14,02:19,51.75743,4.29384,143.6,0.0,
2023-07-14,02:25,51.75743,4.29384,143.6,0.0,
2023-07-14,02:28,51.75744,4.29383,143.6,0.0,
2023-07-14,02:34,51.75742,4.29385,143.6,0.0,
2023-07-14,02:40,51.75742,4.29385,143.6,0.0,
2023-07-14,02:46,51.75743,4.29385,143.6,0.0,
2023-07-14,02:49,51.75742,4.29384,143.6,0.0,
2023-07-14,02:55,51.75742,4.29384,143.6,0.0,
2023-07-14,03:01,51.75743,4.29385,143.6,0.0,
2023-07-14,03:04,51.75743,4.29384,231.6,0.0,
2023-07-14,03:10,51.75743,4.29384,231.6,0.0,
2023-07-14,03:16,51.75741,4.29384,332.2,0.1,
2023-07-14,03:22,51.75743,4.29384,238.2,0.0,
2023-07-14,03:25,51.75742,4.29384,219.5,0.0,
2023-07-14,03:31,51.75744,4.29385,219.5,0.0,
2023-07-14,03:37,51.75743,4.29385,219.5,0.0,
2023-07-14,03:40,51.75743,4.29385,219.5,0.0,
2023-07-14,03:46,51.75742,4.29383,211.9,0.0,
2023-07-14,03:52,51.75742,4.29384,211.9,0.0,
2023-07-14,03:55,51.75743,4.29383,211.9,0.0,
2023-07-14,04:01,51.75743,4.29385,211.9,0.0,
2023-07-14,04:07,51.75743,4.29385,210.0,0.0,
2023-07-14,04:10,51.75743,4.29385,210.0,0.0,
2023-07-14,04:16,51.75742,4.29386,210.0,0.0,
2023-07-14,04:22,51.75743,4.29385,210.0,0.0,
2023-07-14,04:25,51.75743,4.29383,205.8,0.0,
2023-07-14,04:31,51.75743,4.29385,313.2,0.0,
2023-07-14,04:37,51.75742,4.29384,313.2,0.0,
2023-07-14,04:40,51.75743,4.29384,283.3,0.0,
2023-07-14,04:46,51.75742,4.29385,283.3,0.0,
2023-07-14,04:52,51.75743,4.29385,283.3,0.0,
2023-07-14,04:55,51.75742,4.29383,299.8,0.0,
2023-07-14,05:01,51.75742,4.29384,299.8,0.0,
2023-07-14,05:07,51.75742,4.29384,213.3,0.0,
2023-07-14,05:10,51.75743,4.29384,213.3,0.0,
2023-07-14,05:16,51.75743,4.29383,213.3,0.0,
2023-07-14,05:22,51.75743,4.29384,308.1,0.0,
2023-07-14,05:28,51.75742,4.29385,308.1,0.0,
2023-07-14,05:31,51.75743,4.29384,308.1,0.0,
2023-07-14,05:37,51.75744,4.29384,308.1,0.0,
2023-07-14,05:43,51.75743,4.29383,237.1,0.0,
2023-07-14,05:46,51.75743,4.29384,237.1,0.0,
2023-07-14,05:52,51.75743,4.29384,237.1,0.0,
2023-07-14,05:58,51.75743,4.29385,237.1,0.0,
2023-07-14,06:01,51.75743,4.29385,292.9,0.0,
2023-07-14,06:04,51.75743,4.29384,194.5,0.0,
2023-07-14,06:10,51.75742,4.29386,194.5,0.0,
2023-07-14,06:16,51.75744,4.29385,194.5,0.0,
2023-07-14,06:22,51.75743,4.29385,194.5,0.0,
2023-07-14,06:28,51.75742,4.29384,194.5,0.0,
2023-07-14,06:31,51.75741,4.29385,194.5,0.0,
2023-07-14,06:37,51.75742,4.29384,194.5,0.0,
2023-07-14,06:43,51.75742,4.29384,194.5,0.0,
2023-07-14,06:46,51.75741,4.29384,194.5,0.1,
2023-07-14,06:52,51.75743,4.29384,194.5,0.0,
2023-07-14,06:58,51.75742,4.29383,194.5,0.0,
2023-07-14,07:01,51.75742,4.29384,194.5,0.0,
2023-07-14,07:07,51.75743,4.29385,216.5,0.0,
2023-07-14,07:13,51.75742,4.29384,216.5,0.0,
2023-07-14,07:16,51.75742,4.29384,183.9,0.0,
2023-07-14,07:22,51.75742,4.29385,183.9,0.0,
2023-07-14,07:28,51.75743,4.29384,22.5,0.0,
2023-07-14,07:34,51.75742,4.29384,22.5,0.0,
2023-07-14,07:37,51.75742,4.29385,271.2,0.1,
2023-07-14,07:43,51.75742,4.29385,271.2,0.0,
2023-07-14,07:49,51.75743,4.29385,271.2,0.0,
2023-07-14,07:52,51.75743,4.29385,271.2,0.0,
2023-07-14,07:58,51.75743,4.29385,271.2,0.0,
2023-07-14,08:04,51.75742,4.29384,262.7,0.0,
2023-07-14,08:07,51.75743,4.29383,230.8,0.0,
2023-07-14,08:13,51.75743,4.29384,230.8,0.0,
2023-07-14,08:19,51.75742,4.29384,305.9,0.0,
2023-07-14,08:22,51.75743,4.29384,305.9,0.0,
2023-07-14,08:28,51.75743,4.29384,252.7,0.0,
2023-07-14,08:31,51.75743,4.29383,252.7,0.0,
2023-07-14,08:37,51.75743,4.29384,252.7,0.0,
2023-07-14,08:43,51.75743,4.29384,276.4,0.0,
2023-07-14,08:49,51.75744,4.29384,276.4,0.0,
2023-07-14,08:52,51.75743,4.29383,276.4,0.0,
2023-07-14,08:58,51.75744,4.29384,276.4,0.0,
2023-07-14,09:04,51.75743,4.29384,276.4,0.0,
2023-07-14,09:07,51.75744,4.29384,276.4,0.0,
2023-07-14,09:13,51.75743,4.29384,276.4,0.0,
2023-07-14,09:19,51.75742,4.29383,276.4,0.0,
2023-07-14,09:25,51.75742,4.29383,276.4,0.1,
2023-07-14,09:28,51.75742,4.29384,276.4,0.0,
2023-07-14,09:34,51.75742,4.29383,276.4,0.1,
2023-07-14,09:40,51.75743,4.29384,276.4,0.0,
2023-07-14,09:40,51.75743,4.29384,276.4,0.0,
2023-07-14,09:49,51.75743,4.29384,276.4,0.0,
2023-07-14,09:55,51.75744,4.29385,39.9,0.0,
2023-07-14,09:58,51.75743,4.29385,39.9,0.0,
2023-07-14,10:04,51.75743,4.29385,330.4,0.0,
2023-07-14,10:10,51.75743,4.29384,330.4,0.0,
2023-07-14,10:13,51.75744,4.29384,258.2,0.0,
2023-07-14,10:19,51.75743,4.29385,258.2,0.0,
2023-07-14,10:25,51.75743,4.29383,258.2,0.0,
2023-07-14,10:28,51.75742,4.29385,258.2,0.0,
2023-07-14,10:31,51.75742,4.29385,258.2,0.0,
2023-07-14,10:40,51.75742,4.29384,230.4,0.0,
2023-07-14,10:40,51.75742,4.29384,230.4,0.0,
2023-07-14,10:48,51.75744,4.29386,214.6,0.0,
2023-07-14,10:52,51.75744,4.29385,214.6,0.0,
2023-07-14,10:58,51.75743,4.29384,214.6,0.0,
2023-07-14,11:04,51.75743,4.29384,307.2,0.0,
2023-07-14,11:10,51.75742,4.29385,307.2,0.0,
2023-07-14,11:12,51.75743,4.29385,307.2,0.0,
2023-07-14,11:19,51.75743,4.29384,335.8,0.0,
2023-07-14,11:25,51.75742,4.29386,22.6,0.0,
2023-07-14,11:28,51.75743,4.29384,22.6,0.0,
2023-07-14,11:34,51.75742,4.29386,22.6,0.0,
2023-07-14,11:40,51.75743,4.29384,22.6,0.0,
2023-07-14,11:43,51.75744,4.29384,22.6,0.0,
2023-07-14,11:49,51.75743,4.29384,42.0,0.0,
2023-07-14,11:55,51.75743,4.29385,17.1,0.0,
2023-07-14,11:58,51.75742,4.29384,17.1,0.0,
2023-07-14,12:04,51.75742,4.29386,17.1,0.0,
2023-07-14,12:10,51.75743,4.29384,327.5,0.0,
2023-07-14,12:13,51.75743,4.29386,327.5,0.0,
2023-07-14,12:19,51.75743,4.29386,327.5,0.0,
2023-07-14,12:25,51.75743,4.29386,327.5,0.0,
2023-07-14,12:31,51.75744,4.29386,327.5,0.0,
2023-07-14,12:34,51.75743,4.29386,327.5,0.1,
2023-07-14,12:40,51.75743,4.29384,327.5,0.0,
2023-07-14,12:46,51.75742,4.29385,24.8,0.0,
2023-07-14,12:49,51.75743,4.29386,24.8,0.0,
2023-07-14,12:55,51.75742,4.29385,15.8,0.0,
2023-07-14,13:01,51.75742,4.29385,281.1,0.0,
2023-07-14,13:04,51.75743,4.29386,255.0,0.0,
2023-07-14,13:10,51.75742,4.29386,255.0,0.0,
2023-07-14,13:16,51.75743,4.29385,350.8,0.0,
2023-07-14,13:19,51.75743,4.29385,350.8,0.0,
2023-07-14,13:25,51.75741,4.29387,350.8,0.0,
2023-07-14,13:31,51.75743,4.29384,350.8,0.0,
2023-07-14,13:34,51.75743,4.29385,350.8,0.1,
2023-07-14,13:40,51.75743,4.29384,350.8,0.0,
2023-07-14,13:46,51.75743,4.29385,350.8,0.0,
2023-07-14,13:49,51.75742,4.29386,350.8,0.0,
2023-07-14,13:55,51.75742,4.29386,60.7,0.0,
2023-07-14,14:01,51.75742,4.29385,123.1,0.0,
2023-07-14,14:01,51.75742,4.29385,123.1,0.0,
2023-07-14,14:10,51.7574,4.29384,123.1,0.0,
2023-07-14,14:16,51.75742,4.29386,140.3,0.0,
2023-07-14,14:22,51.75741,4.29388,140.3,0.0,
2023-07-14,14:25,51.7574,4.29387,5.3,0.0,
2023-07-14,14:25,51.7574,4.29387,5.3,0.0,
2023-07-14,14:37,51.7574,4.29385,5.3,0.1,
2023-07-14,14:40,51.75744,4.29383,5.3,0.0,
2023-07-14,14:46,51.75743,4.29384,5.3,0.0,
2023-07-14,14:52,51.75744,4.29384,350.1,0.0,
2023-07-14,14:55,51.75744,4.29384,350.1,0.0,
2023-07-14,15:01,51.75743,4.29386,350.1,0.0,
2023-07-14,15:07,51.75743,4.29384,350.1,0.0,
2023-07-14,15:07,51.75743,4.29384,350.1,0.0,
2023-07-14,15:13,51.75744,4.29384,342.5,0.0,
2023-07-14,15:22,51.75743,4.29385,342.5,0.0,
2023-07-14,15:25,51.75743,4.29385,342.5,0.0,
2023-07-14,15:31,51.75743,4.29385,342.5,0.0,
2023-07-14,15:37,51.75743,4.29385,342.5,0.0,
2023-07-14,15:40,51.75742,4.29383,344.3,0.0,
2023-07-14,15:46,51.75742,4.29385,344.3,0.0,
2023-07-14,15:52,51.75743,4.29384,270.2,0.0,
2023-07-14,15:55,51.75743,4.29385,270.2,0.1,
2023-07-14,16:01,51.75742,4.29387,335.4,0.0,
2023-07-14,16:01,51.75742,4.29387,335.4,0.0,
2023-07-14,16:10,51.75742,4.29385,259.9,0.0,
2023-07-14,16:13,51.75743,4.29385,259.9,0.0,
2023-07-14,16:22,51.75741,4.29385,259.9,0.0,
2023-07-14,16:25,51.75742,4.29385,259.9,0.0,
2023-07-14,16:31,51.75742,4.29385,259.9,0.0,
2023-07-14,16:37,51.75742,4.29383,259.9,0.0,
2023-07-14,16:43,51.75743,4.29385,259.9,0.0,
2023-07-14,16:46,51.75743,4.29384,259.9,0.0,
2023-07-14,16:52,51.75743,4.29384,259.9,0.0,
2023-07-14,16:55,51.75743,4.29383,259.9,0.0,
2023-07-14,17:01,51.75742,4.29384,201.4,0.0,
2023-07-14,17:07,51.75743,4.29383,201.4,0.0,
2023-07-14,17:13,51.75743,4.29383,201.4,0.0,
2023-07-14,17:13,51.75743,4.29383,201.4,0.0,
2023-07-14,17:22,51.75742,4.29386,201.4,0.0,
2023-07-14,17:25,51.75742,4.29385,201.4,0.0,
